Geo_FIPS,Geo_QName,Geo_STUSAB,Geo_SUMLEV,Geo_GEOCOMP,Geo_US,Geo_REGION,Geo_DIVISION,Geo_STATE,Geo_COUNTY,Geo_COUSUB,Geo_PLACE,Geo_TRACT,Geo_BLKGRP,Geo_CONCIT,Geo_AIANHH,Geo_AIANHHFP,Geo_AIHHTLI,Geo_AITS,Geo_ANRC,Geo_CBSA,Geo_CSA,Geo_METDIV,Geo_MACC,Geo_MEMI,Geo_NECTA,Geo_CNECTA,Geo_NECTADIV,Geo_UA,Geo_CDCURR,Geo_SLDU,Geo_SLDL,Geo_ZCTA3,Geo_ZCTA5,Geo_SUBMCD,Geo_SDELM,Geo_SDSEC,Geo_SDUNI,Geo_UR,Geo_PCI,Geo_PUMA5,Geo_GEO_ID,Geo_NAME,Geo_BTTR,Geo_BTBG,Geo_PLACESE,SE_A14006_001,SE_A10030_001,SE_A10030_002,SE_A10030_003,SE_A10030_004,SE_A10030_005,SE_A10030_006,SE_A10030_007
"060750402001","Block Group 1, Census Tract 402, San Francisco County, California","ca","150","00",,,,"06","075",,,"040200","1",,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1500000US060750402001","Block Group 1",,,,208333,790,232,408,104,46,0,0
"060750402002","Block Group 2, Census Tract 402, San Francisco County, California","ca","150","00",,,,"06","075",,,"040200","2",,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1500000US060750402002","Block Group 2",,,,250001,502,263,120,119,0,0,0
"060750402003","Block Group 3, Census Tract 402, San Francisco County, California","ca","150","00",,,,"06","075",,,"040200","3",,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1500000US060750402003","Block Group 3",,,,100446,487,172,282,33,0,0,0
"060750402004","Block Group 4, Census Tract 402, San Francisco County, California","ca","150","00",,,,"06","075",,,"040200","4",,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1500000US060750402004","Block Group 4",,,,139408,547,139,249,159,0,0,0
"060750426011","Block Group 1, Census Tract 426.01, San Francisco County, California","ca","150","00",,,,"06","075",,,"042601","1",,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1500000US060750426011","Block Group 1",,,,117813,536,181,270,69,9,7,0
"060750426012","Block Group 2, Census Tract 426.01, San Francisco County, California","ca","150","00",,,,"06","075",,,"042601","2",,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1500000US060750426012","Block Group 2",,,,153947,1170,228,581,323,38,0,0
"060750426021","Block Group 1, Census Tract 426.02, San Francisco County, California","ca","150","00",,,,"06","075",,,"042602","1",,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1500000US060750426021","Block Group 1",,,,149677,464,73,300,82,0,9,0
"060750426022","Block Group 2, Census Tract 426.02, San Francisco County, California","ca","150","00",,,,"06","075",,,"042602","2",,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1500000US060750426022","Block Group 2",,,,190556,414,114,174,120,6,0,0
"060750426023","Block Group 3, Census Tract 426.02, San Francisco County, California","ca","150","00",,,,"06","075",,,"042602","3",,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1500000US060750426023","Block Group 3",,,,182759,468,76,256,52,38,46,0
"060750427001","Block Group 1, Census Tract 427, San Francisco County, California","ca","150","00",,,,"06","075",,,"042700","1",,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1500000US060750427001","Block Group 1",,,,143904,782,122,548,112,0,0,0
"060750427002","Block Group 2, Census Tract 427, San Francisco County, California","ca","150","00",,,,"06","075",,,"042700","2",,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1500000US060750427002","Block Group 2",,,,76964,879,212,476,191,0,0,0
"060750427003","Block Group 3, Census Tract 427, San Francisco County, California","ca","150","00",,,,"06","075",,,"042700","3",,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1500000US060750427003","Block Group 3",,,,129647,933,226,346,346,15,0,0
"060750428001","Block Group 1, Census Tract 428, San Francisco County, California","ca","150","00",,,,"06","075",,,"042800","1",,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1500000US060750428001","Block Group 1",,,,226591,444,38,208,122,76,0,0
"060750428002","Block Group 2, Census Tract 428, San Francisco County, California","ca","150","00",,,,"06","075",,,"042800","2",,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1500000US060750428002","Block Group 2",,,,250001,267,7,95,107,50,8,0
"060750428003","Block Group 3, Census Tract 428, San Francisco County, California","ca","150","00",,,,"06","075",,,"042800","3",,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1500000US060750428003","Block Group 3",,,,250001,211,5,59,71,37,12,27
"060750451001","Block Group 1, Census Tract 451, San Francisco County, California","ca","150","00",,,,"06","075",,,"045100","1",,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1500000US060750451001","Block Group 1",,,,205870,926,181,679,60,6,0,0
"060750451002","Block Group 2, Census Tract 451, San Francisco County, California","ca","150","00",,,,"06","075",,,"045100","2",,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1500000US060750451002","Block Group 2",,,,146146,547,54,188,290,15,0,0
"060750451003","Block Group 3, Census Tract 451, San Francisco County, California","ca","150","00",,,,"06","075",,,"045100","3",,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1500000US060750451003","Block Group 3",,,,176875,446,74,223,127,0,0,22
"060750452011","Block Group 1, Census Tract 452.01, San Francisco County, California","ca","150","00",,,,"06","075",,,"045201","1",,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1500000US060750452011","Block Group 1",,,,226010,513,81,188,188,56,0,0
"060750452012","Block Group 2, Census Tract 452.01, San Francisco County, California","ca","150","00",,,,"06","075",,,"045201","2",,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1500000US060750452012","Block Group 2",,,,148750,326,110,132,84,0,0,0
"060750452013","Block Group 3, Census Tract 452.01, San Francisco County, California","ca","150","00",,,,"06","075",,,"045201","3",,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1500000US060750452013","Block Group 3",,,,144323,485,108,252,83,42,0,0
"060750452021","Block Group 1, Census Tract 452.02, San Francisco County, California","ca","150","00",,,,"06","075",,,"045202","1",,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1500000US060750452021","Block Group 1",,,,100750,708,247,284,146,31,0,0
"060750452022","Block Group 2, Census Tract 452.02, San Francisco County, California","ca","150","00",,,,"06","075",,,"045202","2",,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1500000US060750452022","Block Group 2",,,,168304,757,104,470,183,0,0,0
"060750476001","Block Group 1, Census Tract 476, San Francisco County, California","ca","150","00",,,,"06","075",,,"047600","1",,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1500000US060750476001","Block Group 1",,,,121438,612,174,309,95,0,34,0
"060750476002","Block Group 2, Census Tract 476, San Francisco County, California","ca","150","00",,,,"06","075",,,"047600","2",,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1500000US060750476002","Block Group 2",,,,221250,521,33,359,99,0,30,0
"060750476003","Block Group 3, Census Tract 476, San Francisco County, California","ca","150","00",,,,"06","075",,,"047600","3",,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1500000US060750476003","Block Group 3",,,,180568,563,100,221,182,60,0,0
"060750476004","Block Group 4, Census Tract 476, San Francisco County, California","ca","150","00",,,,"06","075",,,"047600","4",,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1500000US060750476004","Block Group 4",,,,161084,524,82,338,104,0,0,0
"060750477011","Block Group 1, Census Tract 477.01, San Francisco County, California","ca","150","00",,,,"06","075",,,"047701","1",,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1500000US060750477011","Block Group 1",,,,65893,591,271,215,94,0,11,0
"060750477012","Block Group 2, Census Tract 477.01, San Francisco County, California","ca","150","00",,,,"06","075",,,"047701","2",,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1500000US060750477012","Block Group 2",,,,141250,702,114,354,158,36,22,18
"060750477013","Block Group 3, Census Tract 477.01, San Francisco County, California","ca","150","00",,,,"06","075",,,"047701","3",,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1500000US060750477013","Block Group 3",,,,141712,715,210,268,207,30,0,0
"060750477021","Block Group 1, Census Tract 477.02, San Francisco County, California","ca","150","00",,,,"06","075",,,"047702","1",,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1500000US060750477021","Block Group 1",,,,101761,411,73,171,134,16,0,17
"060750477022","Block Group 2, Census Tract 477.02, San Francisco County, California","ca","150","00",,,,"06","075",,,"047702","2",,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1500000US060750477022","Block Group 2",,,,124500,508,120,160,217,11,0,0
"060750477023","Block Group 3, Census Tract 477.02, San Francisco County, California","ca","150","00",,,,"06","075",,,"047702","3",,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1500000US060750477023","Block Group 3",,,,119970,673,182,351,101,24,15,0
"060750478011","Block Group 1, Census Tract 478.01, San Francisco County, California","ca","150","00",,,,"06","075",,,"047801","1",,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1500000US060750478011","Block Group 1",,,,241917,494,50,180,148,66,50,0
"060750478012","Block Group 2, Census Tract 478.01, San Francisco County, California","ca","150","00",,,,"06","075",,,"047801","2",,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1500000US060750478012","Block Group 2",,,,111693,595,119,244,222,0,0,10
"060750478013","Block Group 3, Census Tract 478.01, San Francisco County, California","ca","150","00",,,,"06","075",,,"047801","3",,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1500000US060750478013","Block Group 3",,,,169032,614,63,393,106,33,0,19
"060750478021","Block Group 1, Census Tract 478.02, San Francisco County, California","ca","150","00",,,,"06","075",,,"047802","1",,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1500000US060750478021","Block Group 1",,,,99722,474,93,263,67,40,11,0
"060750478022","Block Group 2, Census Tract 478.02, San Francisco County, California","ca","150","00",,,,"06","075",,,"047802","2",,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1500000US060750478022","Block Group 2",,,,188690,518,38,249,186,45,0,0
"060750478023","Block Group 3, Census Tract 478.02, San Francisco County, California","ca","150","00",,,,"06","075",,,"047802","3",,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1500000US060750478023","Block Group 3",,,,128854,473,43,230,98,102,0,0
"060750479021","Block Group 1, Census Tract 479.02, San Francisco County, California","ca","150","00",,,,"06","075",,,"047902","1",,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1500000US060750479021","Block Group 1",,,,99226,651,129,290,180,34,18,0
"060750479022","Block Group 2, Census Tract 479.02, San Francisco County, California","ca","150","00",,,,"06","075",,,"047902","2",,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1500000US060750479022","Block Group 2",,,,141607,445,57,228,153,7,0,0
"060750479023","Block Group 3, Census Tract 479.02, San Francisco County, California","ca","150","00",,,,"06","075",,,"047902","3",,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1500000US060750479023","Block Group 3",,,,162023,421,57,182,164,12,6,0
"060750479031","Block Group 1, Census Tract 479.03, San Francisco County, California","ca","150","00",,,,"06","075",,,"047903","1",,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1500000US060750479031","Block Group 1",,,,101797,271,31,171,57,12,0,0
"060750479032","Block Group 2, Census Tract 479.03, San Francisco County, California","ca","150","00",,,,"06","075",,,"047903","2",,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1500000US060750479032","Block Group 2",,,,191299,641,82,339,119,26,75,0
"060750479033","Block Group 3, Census Tract 479.03, San Francisco County, California","ca","150","00",,,,"06","075",,,"047903","3",,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1500000US060750479033","Block Group 3",,,,148500,466,37,313,79,0,37,0
"060750479041","Block Group 1, Census Tract 479.04, San Francisco County, California","ca","150","00",,,,"06","075",,,"047904","1",,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1500000US060750479041","Block Group 1",,,,86488,1125,456,381,264,24,0,0
"060750479042","Block Group 2, Census Tract 479.04, San Francisco County, California","ca","150","00",,,,"06","075",,,"047904","2",,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1500000US060750479042","Block Group 2",,,,222750,344,7,143,132,27,8,27
"060750601001","Block Group 1, Census Tract 601, San Francisco County, California","ca","150","00",,,,"06","075",,,"060100","1",,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1500000US060750601001","Block Group 1",,,,222679,881,41,421,306,113,0,0
"060750601002","Block Group 2, Census Tract 601, San Francisco County, California","ca","150","00",,,,"06","075",,,"060100","2",,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1500000US060750601002","Block Group 2",,,,250001,457,29,211,138,45,34,0
"060750604001","Block Group 1, Census Tract 604, San Francisco County, California","ca","150","00",,,,"06","075",,,"060400","1",,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1500000US060750604001","Block Group 1",,,,78125,665,46,456,154,9,0,0
"060750604002","Block Group 2, Census Tract 604, San Francisco County, California","ca","150","00",,,,"06","075",,,"060400","2",,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1500000US060750604002","Block Group 2",,,,126563,361,71,190,100,0,0,0
"060750605021","Block Group 1, Census Tract 605.02, San Francisco County, California","ca","150","00",,,,"06","075",,,"060502","1",,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1500000US060750605021","Block Group 1",,,,31531,335,77,141,105,0,12,0
"060750605022","Block Group 2, Census Tract 605.02, San Francisco County, California","ca","150","00",,,,"06","075",,,"060502","2",,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1500000US060750605022","Block Group 2",,,,26250,186,72,91,13,10,0,0
"060750605023","Block Group 3, Census Tract 605.02, San Francisco County, California","ca","150","00",,,,"06","075",,,"060502","3",,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1500000US060750605023","Block Group 3",,,,87500,404,66,133,82,35,38,50
"060750607011","Block Group 1, Census Tract 607.01, San Francisco County, California","ca","150","00",,,,"06","075",,,"060701","1",,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1500000US060750607011","Block Group 1",,,,250001,646,156,466,24,0,0,0
"060750607012","Block Group 2, Census Tract 607.01, San Francisco County, California","ca","150","00",,,,"06","075",,,"060701","2",,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1500000US060750607012","Block Group 2",,,,169917,1718,499,1052,60,107,0,0
"060750607013","Block Group 3, Census Tract 607.01, San Francisco County, California","ca","150","00",,,,"06","075",,,"060701","3",,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1500000US060750607013","Block Group 3",,,,250001,979,174,765,40,0,0,0
"060750607021","Block Group 1, Census Tract 607.02, San Francisco County, California","ca","150","00",,,,"06","075",,,"060702","1",,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1500000US060750607021","Block Group 1",,,,107989,1349,469,694,186,0,0,0
"060750607031","Block Group 1, Census Tract 607.03, San Francisco County, California","ca","150","00",,,,"06","075",,,"060703","1",,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1500000US060750607031","Block Group 1",,,,,866,226,640,0,0,0,0
"060750607032","Block Group 2, Census Tract 607.03, San Francisco County, California","ca","150","00",,,,"06","075",,,"060703","2",,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1500000US060750607032","Block Group 2",,,,,796,420,339,37,0,0,0
"060750607033","Block Group 3, Census Tract 607.03, San Francisco County, California","ca","150","00",,,,"06","075",,,"060703","3",,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1500000US060750607033","Block Group 3",,,,210682,1122,277,821,24,0,0,0
"060750610001","Block Group 1, Census Tract 610, San Francisco County, California","ca","150","00",,,,"06","075",,,"061000","1",,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1500000US060750610001","Block Group 1",,,,89459,698,47,312,223,57,59,0
"060750610002","Block Group 2, Census Tract 610, San Francisco County, California","ca","150","00",,,,"06","075",,,"061000","2",,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1500000US060750610002","Block Group 2",,,,135300,472,22,132,283,16,4,15
"060750610003","Block Group 3, Census Tract 610, San Francisco County, California","ca","150","00",,,,"06","075",,,"061000","3",,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1500000US060750610003","Block Group 3",,,,151438,455,31,257,143,17,0,7
"060750611011","Block Group 1, Census Tract 611.01, San Francisco County, California","ca","150","00",,,,"06","075",,,"061101","1",,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1500000US060750611011","Block Group 1",,,,26875,383,296,73,14,0,0,0
"060750611012","Block Group 2, Census Tract 611.01, San Francisco County, California","ca","150","00",,,,"06","075",,,"061101","2",,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1500000US060750611012","Block Group 2",,,,14508,552,389,163,0,0,0,0
"060750611021","Block Group 1, Census Tract 611.02, San Francisco County, California","ca","150","00",,,,"06","075",,,"061102","1",,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1500000US060750611021","Block Group 1",,,,43649,380,295,73,0,12,0,0
"060750611022","Block Group 2, Census Tract 611.02, San Francisco County, California","ca","150","00",,,,"06","075",,,"061102","2",,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1500000US060750611022","Block Group 2",,,,31806,537,397,86,54,0,0,0
"060750612001","Block Group 1, Census Tract 612, San Francisco County, California","ca","150","00",,,,"06","075",,,"061200","1",,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1500000US060750612001","Block Group 1",,,,114125,310,42,96,86,86,0,0
"060750612002","Block Group 2, Census Tract 612, San Francisco County, California","ca","150","00",,,,"06","075",,,"061200","2",,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1500000US060750612002","Block Group 2",,,,144844,304,47,145,67,45,0,0
"060750612003","Block Group 3, Census Tract 612, San Francisco County, California","ca","150","00",,,,"06","075",,,"061200","3",,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1500000US060750612003","Block Group 3",,,,97901,539,86,243,57,101,52,0
"060750614011","Block Group 1, Census Tract 614.01, San Francisco County, California","ca","150","00",,,,"06","075",,,"061401","1",,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1500000US060750614011","Block Group 1",,,,44112,467,143,296,18,8,2,0
"060750614012","Block Group 2, Census Tract 614.01, San Francisco County, California","ca","150","00",,,,"06","075",,,"061401","2",,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1500000US060750614012","Block Group 2",,,,210024,329,134,115,69,11,0,0
"060750614013","Block Group 3, Census Tract 614.01, San Francisco County, California","ca","150","00",,,,"06","075",,,"061401","3",,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1500000US060750614013","Block Group 3",,,,250001,663,63,285,255,30,30,0
"060750614021","Block Group 1, Census Tract 614.02, San Francisco County, California","ca","150","00",,,,"06","075",,,"061402","1",,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1500000US060750614021","Block Group 1",,,,181553,905,60,689,91,65,0,0
"060750614022","Block Group 2, Census Tract 614.02, San Francisco County, California","ca","150","00",,,,"06","075",,,"061402","2",,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1500000US060750614022","Block Group 2",,,,250001,284,29,133,73,49,0,0
"060750615011","Block Group 1, Census Tract 615.01, San Francisco County, California","ca","150","00",,,,"06","075",,,"061501","1",,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1500000US060750615011","Block Group 1",,,,222455,686,53,510,59,64,0,0
"060750615012","Block Group 2, Census Tract 615.01, San Francisco County, California","ca","150","00",,,,"06","075",,,"061501","2",,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1500000US060750615012","Block Group 2",,,,250001,255,65,190,0,0,0,0
"060750615013","Block Group 3, Census Tract 615.01, San Francisco County, California","ca","150","00",,,,"06","075",,,"061501","3",,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1500000US060750615013","Block Group 3",,,,,254,153,76,0,25,0,0
"060750615021","Block Group 1, Census Tract 615.02, San Francisco County, California","ca","150","00",,,,"06","075",,,"061502","1",,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1500000US060750615021","Block Group 1",,,,168694,743,279,382,61,21,0,0
"060750615022","Block Group 2, Census Tract 615.02, San Francisco County, California","ca","150","00",,,,"06","075",,,"061502","2",,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1500000US060750615022","Block Group 2",,,,,666,330,305,31,0,0,0
"060750615031","Block Group 1, Census Tract 615.03, San Francisco County, California","ca","150","00",,,,"06","075",,,"061503","1",,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1500000US060750615031","Block Group 1",,,,197292,1213,660,352,0,105,55,41
"060750615032","Block Group 2, Census Tract 615.03, San Francisco County, California","ca","150","00",,,,"06","075",,,"061503","2",,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1500000US060750615032","Block Group 2",,,,139324,412,196,216,0,0,0,0
"060750615033","Block Group 3, Census Tract 615.03, San Francisco County, California","ca","150","00",,,,"06","075",,,"061503","3",,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1500000US060750615033","Block Group 3",,,,166654,373,156,217,0,0,0,0
"060750615041","Block Group 1, Census Tract 615.04, San Francisco County, California","ca","150","00",,,,"06","075",,,"061504","1",,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1500000US060750615041","Block Group 1",,,,247895,592,285,307,0,0,0,0
"060750615042","Block Group 2, Census Tract 615.04, San Francisco County, California","ca","150","00",,,,"06","075",,,"061504","2",,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1500000US060750615042","Block Group 2",,,,250001,587,102,391,94,0,0,0
"060750615051","Block Group 1, Census Tract 615.05, San Francisco County, California","ca","150","00",,,,"06","075",,,"061505","1",,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1500000US060750615051","Block Group 1",,,,250001,529,45,365,77,15,27,0
"060750615061","Block Group 1, Census Tract 615.06, San Francisco County, California","ca","150","00",,,,"06","075",,,"061506","1",,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1500000US060750615061","Block Group 1",,,,250001,1168,131,895,142,0,0,0
"060750615062","Block Group 2, Census Tract 615.06, San Francisco County, California","ca","150","00",,,,"06","075",,,"061506","2",,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1500000US060750615062","Block Group 2",,,,219508,734,286,382,66,0,0,0
"060750615063","Block Group 3, Census Tract 615.06, San Francisco County, California","ca","150","00",,,,"06","075",,,"061506","3",,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1500000US060750615063","Block Group 3",,,,219380,860,135,617,92,0,0,16
"060750615071","Block Group 1, Census Tract 615.07, San Francisco County, California","ca","150","00",,,,"06","075",,,"061507","1",,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1500000US060750615071","Block Group 1",,,,167785,771,438,313,10,10,0,0
"060750615072","Block Group 2, Census Tract 615.07, San Francisco County, California","ca","150","00",,,,"06","075",,,"061507","2",,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1500000US060750615072","Block Group 2",,,,,0,0,0,0,0,0,0
"060750615081","Block Group 1, Census Tract 615.08, San Francisco County, California","ca","150","00",,,,"06","075",,,"061508","1",,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1500000US060750615081","Block Group 1",,,,250001,301,12,289,0,0,0,0
"060750615082","Block Group 2, Census Tract 615.08, San Francisco County, California","ca","150","00",,,,"06","075",,,"061508","2",,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1500000US060750615082","Block Group 2",,,,150063,539,471,68,0,0,0,0
"060750615083","Block Group 3, Census Tract 615.08, San Francisco County, California","ca","150","00",,,,"06","075",,,"061508","3",,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1500000US060750615083","Block Group 3",,,,218224,277,49,129,96,3,0,0
"060759802001","Block Group 1, Census Tract 9802, San Francisco County, California","ca","150","00",,,,"06","075",,,"980200","1",,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1500000US060759802001","Block Group 1",,,,,0,0,0,0,0,0,0
"060759803001","Block Group 1, Census Tract 9803, San Francisco County, California","ca","150","00",,,,"06","075",,,"980300","1",,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1500000US060759803001","Block Group 1",,,,104333,40,24,12,4,0,0,0
"060759804011","Block Group 1, Census Tract 9804.01, San Francisco County, California","ca","150","00",,,,"06","075",,,"980401","1",,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1500000US060759804011","Block Group 1",,,,,0,0,0,0,0,0,0
"060759805011","Block Group 1, Census Tract 9805.01, San Francisco County, California","ca","150","00",,,,"06","075",,,"980501","1",,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1500000US060759805011","Block Group 1",,,,13569,123,115,4,0,4,0,0
"060759806001","Block Group 1, Census Tract 9806, San Francisco County, California","ca","150","00",,,,"06","075",,,"980600","1",,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1500000US060759806001","Block Group 1",,,,142321,573,35,325,181,26,6,0
"060759809001","Block Group 1, Census Tract 9809, San Francisco County, California","ca","150","00",,,,"06","075",,,"980900","1",,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1500000US060759809001","Block Group 1",,,,53800,180,3,149,28,0,0,0
"060759901000","Block Group 0, Census Tract 9901, San Francisco County, California","ca","150","00",,,,"06","075",,,"990100","0",,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1500000US060759901000","Block Group 0",,,,,0,0,0,0,0,0,0
"060759902000","Block Group 0, Census Tract 9902, San Francisco County, California","ca","150","00",,,,"06","075",,,"990200","0",,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1500000US060759902000","Block Group 0",,,,,0,0,0,0,0,0,0
