"FIPS","Qualifying Name","State Postal Abbreviation","Summary Level","Geographic Component","US","Census Region","Census Division","State (FIPS Code)","County of current residence","County Subdivision (FIPS)","Place (FIPS Code)","Census Tract","Block Group","Consolidated City","American Indian Area/Alaska Native Area/Hawaiian Home Land (Census)","American Indian Area/Alaska Native Area/Hawaiian Home Land (FIPS)","American Indian Trust Land/Hawaiian Home Land Indicator","American Indian Tribal Subdivision (FIPS)","Alaska Native Regional Corporation (FIPS)","Metropolitan and Micropolitan Statistical Area","Combined Statistical Area","Metropolitan Statistical Area Metropolitan Division","Metropolitan Area Central City","Metropolitan/Micropolitan Indicator Flag","New England City and Town Area","New England City and Town Combined Statistical Area","New England City and Town Area Division","Urban Area","Current Congressional District ***","State Legislative District Upper","State Legislative District Lower","ZIP Code Tabulation Area (3-digit)","5-digit ZIP Code Tabulation Area","Subminor Civil Division (FIPS)","State-School District (Elementary)","State-School District (Secondary)","State-School District (Unified)","Urban/Rural","Principal City Indicator","Public Use Microdata Area – File","Geographic Identifier","Area Name","Tribal Tract","Tribal Block Group","Place (State FIPS + Place FIPS)","Total Population","Total Population:","Total Population: Under 18 Years","Total Population: 18 to 34 Years","Total Population: 35 to 64 Years","Total Population: 65 and Over","% Total Population: Under 18 Years","% Total Population: 18 to 34 Years","% Total Population: 35 to 64 Years","% Total Population: 65 and Over","Total Population:","Total Population: White Alone","Total Population: Black or African American Alone","Total Population: American Indian and Alaska Native Alone","Total Population: Asian Alone","Total Population: Native Hawaiian and Other Pacific Islander Alone","Total Population: Some Other Race Alone","Total Population: Two or More Races","% Total Population: White Alone","% Total Population: Black or African American Alone","% Total Population: American Indian and Alaska Native Alone","% Total Population: Asian Alone","% Total Population: Native Hawaiian and Other Pacific Islander Alone","% Total Population: Some Other Race Alone","% Total Population: Two or More Races","Occupied Housing Units","Occupied Housing Units: With Related Children of the Householder Under 18","Occupied Housing Units: With Related Children of the Householder Under 18: With Own Children of the Householder Under 18","Occupied Housing Units: With Related Children of the Householder Under 18: With Own Children of the Householder Under 18: Under 6 Years Only","Occupied Housing Units: With Related Children of the Householder Under 18: With Own Children of the Householder Under 18: Under 6 Years and 6 to 17 Years","Occupied Housing Units: With Related Children of the Householder Under 18: With Own Children of the Householder Under 18: 6 to 17 Years","Occupied Housing Units: With Related Children of the Householder Under 18: No Own Children of the Householder Under 18","Occupied Housing Units: No Related Children of the Householder Under 18","% Occupied Housing Units: With Related Children of the Householder Under 18","% Occupied Housing Units: With Related Children of the Householder Under 18: With Own Children of the Householder Under 18","% Occupied Housing Units: With Related Children of the Householder Under 18: With Own Children of the Householder Under 18: Under 6 Years Only","% Occupied Housing Units: With Related Children of the Householder Under 18: With Own Children of the Householder Under 18: Under 6 Years and 6 to 17 Years","% Occupied Housing Units: With Related Children of the Householder Under 18: With Own Children of the Householder Under 18: 6 to 17 Years","% Occupied Housing Units: With Related Children of the Householder Under 18: No Own Children of the Householder Under 18","% Occupied Housing Units: No Related Children of the Householder Under 18","Median Household Income (In 2023 Inflation Adjusted Dollars)","Median Family Income (In 2023 Inflation Adjusted Dollars)","Population Under 18 Years of Age for Whom Poverty Status Is Determined:","Population Under 18 Years of Age for Whom Poverty Status Is Determined: Living in Poverty","Population Under 18 Years of Age for Whom Poverty Status Is Determined: At or Above Poverty Level","% Population Under 18 Years of Age for Whom Poverty Status Is Determined: Living in Poverty","% Population Under 18 Years of Age for Whom Poverty Status Is Determined: At or Above Poverty Level","Occupied Housing Units","Occupied Housing Units: No Vehicle Available","Occupied Housing Units: 1 Vehicle Available","Occupied Housing Units: 2 Vehicles Available","Occupied Housing Units: 3 Vehicles Available","Occupied Housing Units: 4 Vehicles Available","Occupied Housing Units: 5 or More Vehicles Available","% Occupied Housing Units: No Vehicle Available","% Occupied Housing Units: 1 Vehicle Available","% Occupied Housing Units: 2 Vehicles Available","% Occupied Housing Units: 3 Vehicles Available","% Occupied Housing Units: 4 Vehicles Available","% Occupied Housing Units: 5 or More Vehicles Available"
"06075015701","Census Tract 157.01, San Francisco County, California","ca","140","00",,,,"06","075",,,"015701",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1400000US06075015701","Census Tract 157.01",,,,4958,4958,316,3192,1112,338,6.37,64.38,22.43,6.82,4958,2315,119,8,1699,0,264,553,46.69,2.4,0.16,34.27,0,5.32,11.15,1217,173,154,22,22,110,19,1044,14.22,12.65,1.81,1.81,9.04,1.56,85.78,156581,187542,277,23,254,8.3,91.7,1217,229,567,373,48,0,0,18.82,46.59,30.65,3.94,0,0
"06075015702","Census Tract 157.02, San Francisco County, California","ca","140","00",,,,"06","075",,,"015702",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1400000US06075015702","Census Tract 157.02",,,,3109,3109,399,1038,1274,398,12.83,33.39,40.98,12.8,3109,1778,29,0,405,0,597,300,57.19,0.93,0,13.03,0,19.2,9.65,1397,291,291,165,0,126,0,1106,20.83,20.83,11.81,0,9.02,0,79.17,211641,250001,396,16,380,4.04,95.96,1397,204,842,266,75,10,0,14.6,60.27,19.04,5.37,0.72,0
"06075015801","Census Tract 158.01, San Francisco County, California","ca","140","00",,,,"06","075",,,"015801",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1400000US06075015801","Census Tract 158.01",,,,3220,3220,523,845,1206,646,16.24,26.24,37.45,20.06,3220,1370,782,0,709,0,98,261,42.55,24.29,0,22.02,0,3.04,8.11,1416,286,237,101,21,115,49,1130,20.2,16.74,7.13,1.48,8.12,3.46,79.8,149643,175066,523,41,482,7.84,92.16,1416,375,821,199,0,10,11,26.48,57.98,14.05,0,0.71,0.78
"06075015802","Census Tract 158.02, San Francisco County, California","ca","140","00",,,,"06","075",,,"015802",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1400000US06075015802","Census Tract 158.02",,,,3163,3163,150,1596,1176,241,4.74,50.46,37.18,7.62,3163,1633,248,0,545,0,221,516,51.63,7.84,0,17.23,0,6.99,16.31,1572,116,116,18,24,74,0,1456,7.38,7.38,1.15,1.53,4.71,0,92.62,142700,215179,150,0,150,0,100,1572,514,768,227,54,0,9,32.7,48.85,14.44,3.44,0,0.57
"06075015900","Census Tract 159, San Francisco County, California","ca","140","00",,,,"06","075",,,"015900",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1400000US06075015900","Census Tract 159",,,,4876,4876,896,1119,1688,1173,18.38,22.95,34.62,24.06,4876,1749,557,125,1423,0,619,403,35.87,11.42,2.56,29.18,0,12.69,8.26,2159,399,348,17,55,276,51,1760,18.48,16.12,0.79,2.55,12.78,2.36,81.52,83162,157597,876,122,754,13.93,86.07,2159,1096,791,224,29,19,0,50.76,36.64,10.38,1.34,0.88,0
"06075016000","Census Tract 160, San Francisco County, California","ca","140","00",,,,"06","075",,,"016000",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1400000US06075016000","Census Tract 160",,,,2725,2725,95,822,939,869,3.49,30.17,34.46,31.89,2725,980,119,6,915,0,277,428,35.96,4.37,0.22,33.58,0,10.17,15.71,1724,81,47,33,0,14,34,1643,4.7,2.73,1.91,0,0.81,1.97,95.3,141304,141793,95,0,95,0,100,1724,1023,632,56,13,0,0,59.34,36.66,3.25,0.75,0,0
"06075016101","Census Tract 161.01, San Francisco County, California","ca","140","00",,,,"06","075",,,"016101",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1400000US06075016101","Census Tract 161.01",,,,2444,2444,158,641,762,883,6.46,26.23,31.18,36.13,2444,1029,272,0,741,0,0,402,42.1,11.13,0,30.32,0,0,16.45,1572,114,114,6,46,62,0,1458,7.25,7.25,0.38,2.93,3.94,0,92.75,,,158,41,117,25.95,74.05,1572,869,557,146,0,0,0,55.28,35.43,9.29,0,0,0
"06075016102","Census Tract 161.02, San Francisco County, California","ca","140","00",,,,"06","075",,,"016102",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1400000US06075016102","Census Tract 161.02",,,,2798,2798,291,373,1278,856,10.4,13.33,45.68,30.59,2798,359,1134,0,617,185,266,237,12.83,40.53,0,22.05,6.61,9.51,8.47,1212,186,154,0,0,154,32,1026,15.35,12.71,0,0,12.71,2.64,84.65,,54688,291,115,176,39.52,60.48,1212,641,418,107,46,0,0,52.89,34.49,8.83,3.8,0,0
"06075016200","Census Tract 162, San Francisco County, California","ca","140","00",,,,"06","075",,,"016200",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1400000US06075016200","Census Tract 162",,,,3198,3198,155,1428,1237,378,4.85,44.65,38.68,11.82,3198,1503,123,11,873,2,424,262,47,3.85,0.34,27.3,0.06,13.26,8.19,1872,97,97,51,0,46,0,1775,5.18,5.18,2.72,0,2.46,0,94.82,125913,250001,155,0,155,0,100,1872,1004,741,127,0,0,0,53.63,39.58,6.78,0,0,0
"06075016300","Census Tract 163, San Francisco County, California","ca","140","00",,,,"06","075",,,"016300",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1400000US06075016300","Census Tract 163",,,,3794,3794,324,1442,1676,352,8.54,38.01,44.18,9.28,3794,2280,579,0,380,19,305,231,60.09,15.26,0,10.02,0.5,8.04,6.09,1944,185,185,102,0,83,0,1759,9.52,9.52,5.25,0,4.27,0,90.48,101964,175313,258,0,258,0,100,1944,718,1053,113,42,18,0,36.93,54.17,5.81,2.16,0.93,0
"06075016400","Census Tract 164, San Francisco County, California","ca","140","00",,,,"06","075",,,"016400",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1400000US06075016400","Census Tract 164",,,,3481,3481,334,1516,1358,273,9.59,43.55,39.01,7.84,3481,2246,201,0,629,0,120,285,64.52,5.77,0,18.07,0,3.45,8.19,1679,262,246,228,11,7,16,1417,15.6,14.65,13.58,0.66,0.42,0.95,84.4,183281,233750,334,0,334,0,100,1679,650,829,121,16,32,31,38.71,49.37,7.21,0.95,1.91,1.85
"06075016500","Census Tract 165, San Francisco County, California","ca","140","00",,,,"06","075",,,"016500",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1400000US06075016500","Census Tract 165",,,,5393,5393,511,2205,2121,556,9.48,40.89,39.33,10.31,5393,3737,313,167,449,0,133,594,69.29,5.8,3.1,8.33,0,2.47,11.01,2303,309,271,121,6,144,38,1994,13.42,11.77,5.25,0.26,6.25,1.65,86.58,180152,220030,500,0,500,0,100,2303,683,1330,290,0,0,0,29.66,57.75,12.59,0,0,0
"06075016601","Census Tract 166.01, San Francisco County, California","ca","140","00",,,,"06","075",,,"016601",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1400000US06075016601","Census Tract 166.01",,,,3027,3027,275,1033,1323,396,9.08,34.13,43.71,13.08,3027,2165,103,0,345,0,105,309,71.52,3.4,0,11.4,0,3.47,10.21,1511,163,153,15,15,123,10,1348,10.79,10.13,0.99,0.99,8.14,0.66,89.21,146691,210417,275,0,275,0,100,1511,601,778,110,0,22,0,39.77,51.49,7.28,0,1.46,0
"06075016602","Census Tract 166.02, San Francisco County, California","ca","140","00",,,,"06","075",,,"016602",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1400000US06075016602","Census Tract 166.02",,,,1986,1986,161,1094,616,115,8.11,55.09,31.02,5.79,1986,1426,175,17,160,0,12,196,71.8,8.81,0.86,8.06,0,0.6,9.87,988,89,89,40,3,46,0,899,9.01,9.01,4.05,0.3,4.66,0,90.99,218394,250001,161,0,161,0,100,988,197,700,52,39,0,0,19.94,70.85,5.26,3.95,0,0
"06075016700","Census Tract 167, San Francisco County, California","ca","140","00",,,,"06","075",,,"016700",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1400000US06075016700","Census Tract 167",,,,5092,5092,399,2223,2061,409,7.84,43.66,40.48,8.03,5092,3299,130,0,877,0,150,636,64.79,2.55,0,17.22,0,2.95,12.49,2315,282,282,68,59,155,0,2033,12.18,12.18,2.94,2.55,6.7,0,87.82,246989,250001,395,0,395,0,100,2315,879,938,483,15,0,0,37.97,40.52,20.86,0.65,0,0
"06075016801","Census Tract 168.01, San Francisco County, California","ca","140","00",,,,"06","075",,,"016801",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1400000US06075016801","Census Tract 168.01",,,,4013,4013,405,1336,1901,371,10.09,33.29,47.37,9.24,4013,2088,236,5,811,55,321,497,52.03,5.88,0.12,20.21,1.37,8,12.38,1997,218,218,79,9,130,0,1779,10.92,10.92,3.96,0.45,6.51,0,89.08,148173,250001,385,38,347,9.87,90.13,1997,1044,757,117,19,5,55,52.28,37.91,5.86,0.95,0.25,2.75
"06075016802","Census Tract 168.02, San Francisco County, California","ca","140","00",,,,"06","075",,,"016802",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1400000US06075016802","Census Tract 168.02",,,,3754,3754,240,1854,1400,260,6.39,49.39,37.29,6.93,3754,1932,331,0,810,86,102,493,51.47,8.82,0,21.58,2.29,2.72,13.13,1924,134,118,38,26,54,16,1790,6.96,6.13,1.98,1.35,2.81,0.83,93.04,109107,153135,216,41,175,18.98,81.02,1924,947,831,77,69,0,0,49.22,43.19,4,3.59,0,0
"06075016900","Census Tract 169, San Francisco County, California","ca","140","00",,,,"06","075",,,"016900",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1400000US06075016900","Census Tract 169",,,,2890,2890,303,880,1444,263,10.48,30.45,49.97,9.1,2890,1999,44,53,395,18,124,257,69.17,1.52,1.83,13.67,0.62,4.29,8.89,1620,182,182,56,9,117,0,1438,11.23,11.23,3.46,0.56,7.22,0,88.77,174545,250001,301,9,292,2.99,97.01,1620,731,710,128,32,10,9,45.12,43.83,7.9,1.98,0.62,0.56
"06075017000","Census Tract 170, San Francisco County, California","ca","140","00",,,,"06","075",,,"017000",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1400000US06075017000","Census Tract 170",,,,4016,4016,370,887,2088,671,9.21,22.09,51.99,16.71,4016,2928,109,0,511,0,16,452,72.91,2.71,0,12.72,0,0.4,11.25,2146,245,245,51,8,186,0,1901,11.42,11.42,2.38,0.37,8.67,0,88.58,240556,250001,370,55,315,14.86,85.14,2146,412,1141,565,28,0,0,19.2,53.17,26.33,1.3,0,0
"06075017101","Census Tract 171.01, San Francisco County, California","ca","140","00",,,,"06","075",,,"017101",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1400000US06075017101","Census Tract 171.01",,,,4125,4125,869,1289,1454,513,21.07,31.25,35.25,12.44,4125,2833,32,16,599,0,15,630,68.68,0.78,0.39,14.52,0,0.36,15.27,1776,405,398,129,104,165,7,1371,22.8,22.41,7.26,5.86,9.29,0.39,77.2,200357,250001,677,18,659,2.66,97.34,1776,449,755,470,86,9,7,25.28,42.51,26.46,4.84,0.51,0.39
"06075017102","Census Tract 171.02, San Francisco County, California","ca","140","00",,,,"06","075",,,"017102",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1400000US06075017102","Census Tract 171.02",,,,3550,3550,578,1177,1405,390,16.28,33.15,39.58,10.99,3550,2715,53,15,326,0,144,297,76.48,1.49,0.42,9.18,0,4.06,8.37,1538,294,275,109,80,86,19,1244,19.12,17.88,7.09,5.2,5.59,1.24,80.88,176304,250001,546,22,524,4.03,95.97,1538,440,744,318,36,0,0,28.61,48.37,20.68,2.34,0,0
"06075017602","Census Tract 176.02, San Francisco County, California","ca","140","00",,,,"06","075",,,"017602",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1400000US06075017602","Census Tract 176.02",,,,3251,3251,299,876,1720,356,9.2,26.95,52.91,10.95,3251,773,680,56,1267,0,136,339,23.78,20.92,1.72,38.97,0,4.18,10.43,1534,228,228,20,0,208,0,1306,14.86,14.86,1.3,0,13.56,0,85.14,83468,136935,299,32,267,10.7,89.3,1534,1011,412,101,0,0,10,65.91,26.86,6.58,0,0,0.65
"06075017603","Census Tract 176.03, San Francisco County, California","ca","140","00",,,,"06","075",,,"017603",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1400000US06075017603","Census Tract 176.03",,,,4527,4527,419,1799,1777,532,9.26,39.74,39.25,11.75,4527,1634,423,285,1674,108,129,274,36.09,9.34,6.3,36.98,2.39,2.85,6.05,2376,222,222,86,26,110,0,2154,9.34,9.34,3.62,1.09,4.63,0,90.66,132600,,419,168,251,40.1,59.9,2376,1465,709,129,47,26,0,61.66,29.84,5.43,1.98,1.09,0
"06075017604","Census Tract 176.04, San Francisco County, California","ca","140","00",,,,"06","075",,,"017604",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1400000US06075017604","Census Tract 176.04",,,,3720,3720,267,2049,1190,214,7.18,55.08,31.99,5.75,3720,988,523,12,1163,61,829,144,26.56,14.06,0.32,31.26,1.64,22.28,3.87,2175,191,191,166,25,0,0,1984,8.78,8.78,7.63,1.15,0,0,91.22,106438,117250,267,0,267,0,100,2175,1515,490,170,0,0,0,69.66,22.53,7.82,0,0,0
"06075017700","Census Tract 177, San Francisco County, California","ca","140","00",,,,"06","075",,,"017700",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1400000US06075017700","Census Tract 177",,,,2360,2360,267,667,1236,190,11.31,28.26,52.37,8.05,2360,1240,21,52,559,0,287,201,52.54,0.89,2.2,23.69,0,12.16,8.52,1174,233,209,41,8,160,24,941,19.85,17.8,3.49,0.68,13.63,2.04,80.15,178125,,267,0,267,0,100,1174,445,558,163,8,0,0,37.9,47.53,13.88,0.68,0,0
"06075017801","Census Tract 178.01, San Francisco County, California","ca","140","00",,,,"06","075",,,"017801",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1400000US06075017801","Census Tract 178.01",,,,3335,3335,31,674,866,1764,0.93,20.21,25.97,52.89,3335,788,23,23,2289,0,99,113,23.63,0.69,0.69,68.64,0,2.97,3.39,2381,28,11,11,0,0,17,2353,1.18,0.46,0.46,0,0,0.71,98.82,31215,65625,31,18,13,58.06,41.94,2381,1431,788,162,0,0,0,60.1,33.1,6.8,0,0,0
"06075017803","Census Tract 178.03, San Francisco County, California","ca","140","00",,,,"06","075",,,"017803",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1400000US06075017803","Census Tract 178.03",,,,2318,2318,222,944,908,244,9.58,40.72,39.17,10.53,2318,784,226,0,1036,6,95,171,33.82,9.75,0,44.69,0.26,4.1,7.38,1174,115,115,60,20,35,0,1059,9.8,9.8,5.11,1.7,2.98,0,90.2,126319,189375,173,38,135,21.97,78.03,1174,615,463,96,0,0,0,52.39,39.44,8.18,0,0,0
"06075017804","Census Tract 178.04, San Francisco County, California","ca","140","00",,,,"06","075",,,"017804",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1400000US06075017804","Census Tract 178.04",,,,3911,3911,184,1785,1568,374,4.7,45.64,40.09,9.56,3911,1232,347,22,1666,0,307,337,31.5,8.87,0.56,42.6,0,7.85,8.62,2132,149,149,39,0,110,0,1983,6.99,6.99,1.83,0,5.16,0,93.01,138561,212321,179,28,151,15.64,84.36,2132,923,1086,123,0,0,0,43.29,50.94,5.77,0,0,0
"06075017903","Census Tract 179.03, San Francisco County, California","ca","140","00",,,,"06","075",,,"017903",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1400000US06075017903","Census Tract 179.03",,,,2829,2829,433,1163,1140,93,15.31,41.11,40.3,3.29,2829,1009,570,35,203,23,419,570,35.67,20.15,1.24,7.18,0.81,14.81,20.15,617,149,142,12,23,107,7,468,24.15,23.01,1.94,3.73,17.34,1.13,75.85,91750,53182,370,100,270,27.03,72.97,617,91,213,160,146,7,0,14.75,34.52,25.93,23.66,1.13,0
"06075018000","Census Tract 180, San Francisco County, California","ca","140","00",,,,"06","075",,,"018000",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1400000US06075018000","Census Tract 180",,,,3636,3636,352,1632,1270,382,9.68,44.88,34.93,10.51,3636,1413,253,31,911,28,297,703,38.86,6.96,0.85,25.06,0.77,8.17,19.33,1525,175,175,58,66,51,0,1350,11.48,11.48,3.8,4.33,3.34,0,88.52,209083,218681,352,0,352,0,100,1525,633,842,41,9,0,0,41.51,55.21,2.69,0.59,0,0
"06075020101","Census Tract 201.01, San Francisco County, California","ca","140","00",,,,"06","075",,,"020101",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1400000US06075020101","Census Tract 201.01",,,,4221,4221,482,1570,1789,380,11.42,37.19,42.38,9,4221,1440,335,69,782,0,683,912,34.12,7.94,1.63,18.53,0,16.18,21.61,1917,217,97,40,0,57,120,1700,11.32,5.06,2.09,0,2.97,6.26,88.68,140132,141529,482,0,482,0,100,1917,835,902,86,94,0,0,43.56,47.05,4.49,4.9,0,0
"06075020102","Census Tract 201.02, San Francisco County, California","ca","140","00",,,,"06","075",,,"020102",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1400000US06075020102","Census Tract 201.02",,,,3627,3627,280,517,2218,612,7.72,14.25,61.15,16.87,3627,1082,376,42,800,0,707,620,29.83,10.37,1.16,22.06,0,19.49,17.09,1396,149,141,1,29,111,8,1247,10.67,10.1,0.07,2.08,7.95,0.57,89.33,108095,87361,280,68,212,24.29,75.71,1396,760,213,388,0,0,35,54.44,15.26,27.79,0,0,2.51
"06075020201","Census Tract 202.01, San Francisco County, California","ca","140","00",,,,"06","075",,,"020201",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1400000US06075020201","Census Tract 202.01",,,,1847,1847,76,600,861,310,4.11,32.49,46.62,16.78,1847,894,122,26,262,0,418,125,48.4,6.61,1.41,14.19,0,22.63,6.77,1005,59,25,0,18,7,34,946,5.87,2.49,0,1.79,0.7,3.38,94.13,,250001,76,0,76,0,100,1005,501,371,87,42,4,0,49.85,36.92,8.66,4.18,0.4,0
"06075020202","Census Tract 202.02, San Francisco County, California","ca","140","00",,,,"06","075",,,"020202",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1400000US06075020202","Census Tract 202.02",,,,3929,3929,293,1823,1378,435,7.46,46.4,35.07,11.07,3929,1920,306,212,640,0,200,651,48.87,7.79,5.4,16.29,0,5.09,16.57,2173,198,180,100,0,80,18,1975,9.11,8.28,4.6,0,3.68,0.83,90.89,166932,121071,293,173,120,59.04,40.96,2173,1085,898,128,62,0,0,49.93,41.33,5.89,2.85,0,0
"06075020300","Census Tract 203, San Francisco County, California","ca","140","00",,,,"06","075",,,"020300",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1400000US06075020300","Census Tract 203",,,,3372,3372,208,1037,1784,343,6.17,30.75,52.91,10.17,3372,2110,62,27,545,0,208,420,62.57,1.84,0.8,16.16,0,6.17,12.46,2189,151,130,71,0,59,21,2038,6.9,5.94,3.24,0,2.7,0.96,93.1,179313,242750,208,0,208,0,100,2189,912,1071,173,33,0,0,41.66,48.93,7.9,1.51,0,0
"06075020401","Census Tract 204.01, San Francisco County, California","ca","140","00",,,,"06","075",,,"020401",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1400000US06075020401","Census Tract 204.01",,,,3409,3409,253,1120,1630,406,7.42,32.85,47.81,11.91,3409,2278,52,60,449,13,20,537,66.82,1.53,1.76,13.17,0.38,0.59,15.75,1607,163,163,52,21,90,0,1444,10.14,10.14,3.24,1.31,5.6,0,89.86,190966,242083,232,0,232,0,100,1607,269,824,418,51,45,0,16.74,51.28,26.01,3.17,2.8,0
"06075020402","Census Tract 204.02, San Francisco County, California","ca","140","00",,,,"06","075",,,"020402",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1400000US06075020402","Census Tract 204.02",,,,4083,4083,162,1245,1961,715,3.97,30.49,48.03,17.51,4083,2681,75,8,668,0,149,502,65.66,1.84,0.2,16.36,0,3.65,12.29,2385,136,136,67,0,69,0,2249,5.7,5.7,2.81,0,2.89,0,94.3,158451,200217,162,0,162,0,100,2385,395,1252,635,44,59,0,16.56,52.49,26.62,1.84,2.47,0
"06075020500","Census Tract 205, San Francisco County, California","ca","140","00",,,,"06","075",,,"020500",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1400000US06075020500","Census Tract 205",,,,2895,2895,502,452,1494,447,17.34,15.61,51.61,15.44,2895,2229,74,10,298,0,75,209,76.99,2.56,0.35,10.29,0,2.59,7.22,1274,271,242,71,37,134,29,1003,21.27,19,5.57,2.9,10.52,2.28,78.73,248571,250001,472,24,448,5.08,94.92,1274,292,673,290,19,0,0,22.92,52.83,22.76,1.49,0,0
"06075020601","Census Tract 206.01, San Francisco County, California","ca","140","00",,,,"06","075",,,"020601",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1400000US06075020601","Census Tract 206.01",,,,3073,3073,257,694,1776,346,8.36,22.58,57.79,11.26,3073,1901,118,0,541,0,192,321,61.86,3.84,0,17.6,0,6.25,10.45,1399,157,157,52,28,77,0,1242,11.22,11.22,3.72,2,5.5,0,88.78,182465,250001,257,0,257,0,100,1399,579,536,136,102,46,0,41.39,38.31,9.72,7.29,3.29,0
"06075020602","Census Tract 206.02, San Francisco County, California","ca","140","00",,,,"06","075",,,"020602",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1400000US06075020602","Census Tract 206.02",,,,2369,2369,141,588,1106,534,5.95,24.82,46.69,22.54,2369,1738,115,0,221,40,92,163,73.36,4.85,0,9.33,1.69,3.88,6.88,1317,92,92,32,11,49,0,1225,6.99,6.99,2.43,0.84,3.72,0,93.01,204044,202525,141,0,141,0,100,1317,423,623,254,17,0,0,32.12,47.3,19.29,1.29,0,0
"06075020701","Census Tract 207.01, San Francisco County, California","ca","140","00",,,,"06","075",,,"020701",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1400000US06075020701","Census Tract 207.01",,,,3032,3032,274,976,1617,165,9.04,32.19,53.33,5.44,3032,1928,129,0,462,0,53,460,63.59,4.25,0,15.24,0,1.75,15.17,1397,204,204,97,0,107,0,1193,14.6,14.6,6.94,0,7.66,0,85.4,217386,250001,274,0,274,0,100,1397,401,874,93,0,29,0,28.7,62.56,6.66,0,2.08,0
"06075020702","Census Tract 207.02, San Francisco County, California","ca","140","00",,,,"06","075",,,"020702",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1400000US06075020702","Census Tract 207.02",,,,2046,2046,209,589,939,309,10.22,28.79,45.89,15.1,2046,1321,37,7,370,12,118,181,64.57,1.81,0.34,18.08,0.59,5.77,8.85,1104,117,91,23,0,68,26,987,10.6,8.24,2.08,0,6.16,2.36,89.4,148898,,198,104,94,52.53,47.47,1104,556,483,65,0,0,0,50.36,43.75,5.89,0,0,0
"06075020801","Census Tract 208.01, San Francisco County, California","ca","140","00",,,,"06","075",,,"020801",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1400000US06075020801","Census Tract 208.01",,,,3732,3732,646,1037,1554,495,17.31,27.79,41.64,13.26,3732,1092,177,29,517,0,928,989,29.26,4.74,0.78,13.85,0,24.87,26.5,1519,316,249,61,20,168,67,1203,20.8,16.39,4.02,1.32,11.06,4.41,79.2,103997,102897,629,42,587,6.68,93.32,1519,578,630,267,44,0,0,38.05,41.47,17.58,2.9,0,0
"06075020802","Census Tract 208.02, San Francisco County, California","ca","140","00",,,,"06","075",,,"020802",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1400000US06075020802","Census Tract 208.02",,,,2274,2274,152,802,1137,183,6.68,35.27,50,8.05,2274,719,64,7,507,0,740,237,31.62,2.81,0.31,22.3,0,32.54,10.42,1114,108,69,44,14,11,39,1006,9.69,6.19,3.95,1.26,0.99,3.5,90.31,117000,76714,152,37,115,24.34,75.66,1114,691,367,48,8,0,0,62.03,32.94,4.31,0.72,0,0
