"FIPS","Qualifying Name","State Postal Abbreviation","Summary Level","Geographic Component","US","Census Region","Census Division","State (FIPS Code)","County of current residence","County Subdivision (FIPS)","Place (FIPS Code)","Census Tract","Block Group","Consolidated City","American Indian Area/Alaska Native Area/Hawaiian Home Land (Census)","American Indian Area/Alaska Native Area/Hawaiian Home Land (FIPS)","American Indian Trust Land/Hawaiian Home Land Indicator","American Indian Tribal Subdivision (FIPS)","Alaska Native Regional Corporation (FIPS)","Metropolitan and Micropolitan Statistical Area","Combined Statistical Area","Metropolitan Statistical Area Metropolitan Division","Metropolitan Area Central City","Metropolitan/Micropolitan Indicator Flag","New England City and Town Area","New England City and Town Combined Statistical Area","New England City and Town Area Division","Urban Area","Current Congressional District ***","State Legislative District Upper","State Legislative District Lower","ZIP Code Tabulation Area (3-digit)","5-digit ZIP Code Tabulation Area","Subminor Civil Division (FIPS)","State-School District (Elementary)","State-School District (Secondary)","State-School District (Unified)","Urban/Rural","Principal City Indicator","Public Use Microdata Area – File","Geographic Identifier","Area Name","Tribal Tract","Tribal Block Group","Place (State FIPS + Place FIPS)","Workers 16 Years and Over:","Workers 16 Years and Over: Car, Truck, or Van","Workers 16 Years and Over: Drove Alone","Workers 16 Years and Over: Carpooled","Workers 16 Years and Over: Public Transportation (Includes Taxicab)","Workers 16 Years and Over: Motorcycle","Workers 16 Years and Over: Bicycle","Workers 16 Years and Over: Walked","Workers 16 Years and Over: Other Means","Workers 16 Years and Over: Worked At Home","% Workers 16 Years and Over: Car, Truck, or Van","% Workers 16 Years and Over: Drove Alone","% Workers 16 Years and Over: Carpooled","% Workers 16 Years and Over: Public Transportation (Includes Taxicab)","% Workers 16 Years and Over: Motorcycle","% Workers 16 Years and Over: Bicycle","% Workers 16 Years and Over: Walked","% Workers 16 Years and Over: Other Means","% Workers 16 Years and Over: Worked At Home","Total Population","Total Population:","Total Population: Under 18 Years","Total Population: 18 to 34 Years","Total Population: 35 to 64 Years","Total Population: 65 and Over","% Total Population: Under 18 Years","% Total Population: 18 to 34 Years","% Total Population: 35 to 64 Years","% Total Population: 65 and Over","Total Population:","Total Population: White Alone","Total Population: Black or African American Alone","Total Population: American Indian and Alaska Native Alone","Total Population: Asian Alone","Total Population: Native Hawaiian and Other Pacific Islander Alone","Total Population: Some Other Race Alone","Total Population: Two or More Races","% Total Population: White Alone","% Total Population: Black or African American Alone","% Total Population: American Indian and Alaska Native Alone","% Total Population: Asian Alone","% Total Population: Native Hawaiian and Other Pacific Islander Alone","% Total Population: Some Other Race Alone","% Total Population: Two or More Races","Total Population","Total Population: Not Hispanic or Latino","Total Population: Not Hispanic or Latino: White Alone","Total Population: Not Hispanic or Latino: Black or African American Alone","Total Population: Not Hispanic or Latino: American Indian and Alaska Native Alone","Total Population: Not Hispanic or Latino: Asian Alone","Total Population: Not Hispanic or Latino: Native Hawaiian and Other Pacific Islander Alone","Total Population: Not Hispanic or Latino: Some Other Race Alone","Total Population: Not Hispanic or Latino: Two or More Races","Total Population: Hispanic or Latino","Total Population: Hispanic or Latino: White Alone","Total Population: Hispanic or Latino: Black or African American Alone","Total Population: Hispanic or Latino: American Indian and Alaska Native Alone","Total Population: Hispanic or Latino: Asian Alone","Total Population: Hispanic or Latino: Native Hawaiian and Other Pacific Islander Alone","Total Population: Hispanic or Latino: Some Other Race Alone","Total Population: Hispanic or Latino: Two or More Races","% Total Population: Not Hispanic or Latino","% Total Population: Not Hispanic or Latino: White Alone","% Total Population: Not Hispanic or Latino: Black or African American Alone","% Total Population: Not Hispanic or Latino: American Indian and Alaska Native Alone","% Total Population: Not Hispanic or Latino: Asian Alone","% Total Population: Not Hispanic or Latino: Native Hawaiian and Other Pacific Islander Alone","% Total Population: Not Hispanic or Latino: Some Other Race Alone","% Total Population: Not Hispanic or Latino: Two or More Races","% Total Population: Hispanic or Latino","% Total Population: Hispanic or Latino: White Alone","% Total Population: Hispanic or Latino: Black or African American Alone","% Total Population: Hispanic or Latino: American Indian and Alaska Native Alone","% Total Population: Hispanic or Latino: Asian Alone","% Total Population: Hispanic or Latino: Native Hawaiian and Other Pacific Islander Alone","% Total Population: Hispanic or Latino: Some Other Race Alone","% Total Population: Hispanic or Latino: Two or More Races","Occupied Housing Units","Occupied Housing Units: With Related Children of the Householder Under 18","Occupied Housing Units: With Related Children of the Householder Under 18: With Own Children of the Householder Under 18","Occupied Housing Units: With Related Children of the Householder Under 18: With Own Children of the Householder Under 18: Under 6 Years Only","Occupied Housing Units: With Related Children of the Householder Under 18: With Own Children of the Householder Under 18: Under 6 Years and 6 to 17 Years","Occupied Housing Units: With Related Children of the Householder Under 18: With Own Children of the Householder Under 18: 6 to 17 Years","Occupied Housing Units: With Related Children of the Householder Under 18: No Own Children of the Householder Under 18","Occupied Housing Units: No Related Children of the Householder Under 18","% Occupied Housing Units: With Related Children of the Householder Under 18","% Occupied Housing Units: With Related Children of the Householder Under 18: With Own Children of the Householder Under 18","% Occupied Housing Units: With Related Children of the Householder Under 18: With Own Children of the Householder Under 18: Under 6 Years Only","% Occupied Housing Units: With Related Children of the Householder Under 18: With Own Children of the Householder Under 18: Under 6 Years and 6 to 17 Years","% Occupied Housing Units: With Related Children of the Householder Under 18: With Own Children of the Householder Under 18: 6 to 17 Years","% Occupied Housing Units: With Related Children of the Householder Under 18: No Own Children of the Householder Under 18","% Occupied Housing Units: No Related Children of the Householder Under 18","Median Household Income (In 2023 Inflation Adjusted Dollars)","Median Family Income (In 2023 Inflation Adjusted Dollars)","Occupied Housing Units","Occupied Housing Units: No Vehicle Available","Occupied Housing Units: 1 Vehicle Available","Occupied Housing Units: 2 Vehicles Available","Occupied Housing Units: 3 Vehicles Available","Occupied Housing Units: 4 Vehicles Available","Occupied Housing Units: 5 or More Vehicles Available","% Occupied Housing Units: No Vehicle Available","% Occupied Housing Units: 1 Vehicle Available","% Occupied Housing Units: 2 Vehicles Available","% Occupied Housing Units: 3 Vehicles Available","% Occupied Housing Units: 4 Vehicles Available","% Occupied Housing Units: 5 or More Vehicles Available"
"06075012502","Census Tract 125.02, San Francisco County, California","ca","140","00",,,,"06","075",,,"012502",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1400000US06075012502","Census Tract 125.02",,,,1469,173,173,0,647,0,17,445,45,142,11.78,11.78,0,44.04,0,1.16,30.29,3.06,9.67,4689,4689,413,660,1935,1681,8.81,14.08,41.27,35.85,4689,933,526,386,1349,0,1051,444,19.9,11.22,8.23,28.77,0,22.41,9.47,4689,3214,888,491,382,1349,0,13,91,1475,45,35,4,0,0,1038,353,68.54,18.94,10.47,8.15,28.77,0,0.28,1.94,31.46,0.96,0.75,0.09,0,0,22.14,7.53,2270,207,207,87,0,120,0,2063,9.12,9.12,3.83,0,5.29,0,90.88,19128,53824,2270,1898,237,89,46,0,0,83.61,10.44,3.92,2.03,0,0
"06075012503","Census Tract 125.03, San Francisco County, California","ca","140","00",,,,"06","075",,,"012503",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1400000US06075012503","Census Tract 125.03",,,,1778,283,282,1,647,0,54,610,15,169,15.92,15.86,0.06,36.39,0,3.04,34.31,0.84,9.51,4497,4497,527,955,2220,795,11.72,21.24,49.37,17.68,4497,1132,450,121,1585,0,880,329,25.17,10.01,2.69,35.25,0,19.57,7.32,4497,3071,1031,450,0,1549,0,0,41,1426,101,0,121,36,0,880,288,68.29,22.93,10.01,0,34.45,0,0,0.91,31.71,2.25,0,2.69,0.8,0,19.57,6.4,2205,289,289,25,108,156,0,1916,13.11,13.11,1.13,4.9,7.07,0,86.89,47301,80645,2205,1658,456,0,91,0,0,75.19,20.68,0,4.13,0,0
"06075012504","Census Tract 125.04, San Francisco County, California","ca","140","00",,,,"06","075",,,"012504",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1400000US06075012504","Census Tract 125.04",,,,201,0,0,0,160,0,15,0,0,26,0,0,0,79.6,0,7.46,0,0,12.94,651,651,23,99,248,281,3.53,15.21,38.1,43.16,651,49,69,30,295,0,6,202,7.53,10.6,4.61,45.31,0,0.92,31.03,651,459,49,69,30,295,0,0,16,192,0,0,0,0,0,6,186,70.51,7.53,10.6,4.61,45.31,0,0,2.46,29.49,0,0,0,0,0,0.92,28.57,333,26,26,0,0,26,0,307,7.81,7.81,0,0,7.81,0,92.19,22639,,333,252,4,51,26,0,0,75.68,1.2,15.32,7.81,0,0
"06075012601","Census Tract 126.01, San Francisco County, California","ca","140","00",,,,"06","075",,,"012601",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1400000US06075012601","Census Tract 126.01",,,,1459,417,369,48,417,7,53,36,0,529,28.58,25.29,3.29,28.58,0.48,3.63,2.47,0,36.26,2045,2045,270,754,804,217,13.2,36.87,39.32,10.61,2045,1425,0,0,290,0,8,322,69.68,0,0,14.18,0,0.39,15.75,2045,1863,1370,0,0,236,0,0,257,182,55,0,0,54,0,8,65,91.1,66.99,0,0,11.54,0,0,12.57,8.9,2.69,0,0,2.64,0,0.39,3.18,1291,168,168,17,16,135,0,1123,13.01,13.01,1.32,1.24,10.46,0,86.99,176750,248224,1291,417,662,193,19,0,0,32.3,51.28,14.95,1.47,0,0
"06075012602","Census Tract 126.02, San Francisco County, California","ca","140","00",,,,"06","075",,,"012602",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1400000US06075012602","Census Tract 126.02",,,,2017,611,490,121,543,16,31,42,27,747,30.29,24.29,6,26.92,0.79,1.54,2.08,1.34,37.04,2956,2956,325,1384,998,249,10.99,46.82,33.76,8.42,2956,2348,0,0,258,0,49,301,79.43,0,0,8.73,0,1.66,10.18,2956,2823,2304,0,0,258,0,12,249,133,44,0,0,0,0,37,52,95.5,77.94,0,0,8.73,0,0.41,8.42,4.5,1.49,0,0,0,0,1.25,1.76,1425,174,174,50,22,102,0,1251,12.21,12.21,3.51,1.54,7.16,0,87.79,237917,250001,1425,342,736,215,121,0,11,24,51.65,15.09,8.49,0,0.77
"06075012700","Census Tract 127, San Francisco County, California","ca","140","00",,,,"06","075",,,"012700",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1400000US06075012700","Census Tract 127",,,,2515,908,727,181,368,54,0,94,52,1039,36.1,28.91,7.2,14.63,2.15,0,3.74,2.07,41.31,3973,3973,585,1670,1405,313,14.72,42.03,35.36,7.88,3973,3234,47,0,228,0,62,402,81.4,1.18,0,5.74,0,1.56,10.12,3973,3661,3180,47,0,228,0,0,206,312,54,0,0,0,0,62,196,92.15,80.04,1.18,0,5.74,0,0,5.18,7.85,1.36,0,0,0,0,1.56,4.93,2074,309,309,174,0,135,0,1765,14.9,14.9,8.39,0,6.51,0,85.1,250001,250001,2074,270,1308,462,10,0,24,13.02,63.07,22.28,0.48,0,1.16
"06075012801","Census Tract 128.01, San Francisco County, California","ca","140","00",,,,"06","075",,,"012801",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1400000US06075012801","Census Tract 128.01",,,,1457,548,389,159,152,0,24,178,0,555,37.61,26.7,10.91,10.43,0,1.65,12.22,0,38.09,2547,2547,484,690,940,433,19,27.09,36.91,17,2547,1881,20,0,235,18,43,350,73.85,0.79,0,9.23,0.71,1.69,13.74,2547,2138,1817,20,0,235,18,18,30,409,64,0,0,0,0,25,320,83.94,71.34,0.79,0,9.23,0.71,0.71,1.18,16.06,2.51,0,0,0,0,0.98,12.56,1210,158,158,37,16,105,0,1052,13.06,13.06,3.06,1.32,8.68,0,86.94,236553,250001,1210,333,582,198,45,52,0,27.52,48.1,16.36,3.72,4.3,0
"06075012802","Census Tract 128.02, San Francisco County, California","ca","140","00",,,,"06","075",,,"012802",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1400000US06075012802","Census Tract 128.02",,,,1352,232,194,38,265,0,134,53,29,639,17.16,14.35,2.81,19.6,0,9.91,3.92,2.14,47.26,2035,2035,329,971,554,181,16.17,47.71,27.22,8.89,2035,1443,5,0,184,0,63,340,70.91,0.25,0,9.04,0,3.1,16.71,2035,1677,1433,5,0,184,0,0,55,358,10,0,0,0,0,63,285,82.41,70.42,0.25,0,9.04,0,0,2.7,17.59,0.49,0,0,0,0,3.1,14,935,178,178,102,0,76,0,757,19.04,19.04,10.91,0,8.13,0,80.96,250001,250001,935,191,537,159,10,38,0,20.43,57.43,17.01,1.07,4.06,0
"06075012901","Census Tract 129.01, San Francisco County, California","ca","140","00",,,,"06","075",,,"012901",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1400000US06075012901","Census Tract 129.01",,,,2205,548,542,6,471,42,71,144,35,894,24.85,24.58,0.27,21.36,1.9,3.22,6.53,1.59,40.54,2887,2887,411,1457,888,131,14.24,50.47,30.76,4.54,2887,2016,1,1,498,0,32,339,69.83,0.03,0.03,17.25,0,1.11,11.74,2887,2581,1928,1,0,498,0,0,154,306,88,0,1,0,0,32,185,89.4,66.78,0.03,0,17.25,0,0,5.33,10.6,3.05,0,0.03,0,0,1.11,6.41,1454,229,229,172,8,49,0,1225,15.75,15.75,11.83,0.55,3.37,0,84.25,231841,250001,1454,326,962,152,6,0,8,22.42,66.16,10.45,0.41,0,0.55
"06075012902","Census Tract 129.02, San Francisco County, California","ca","140","00",,,,"06","075",,,"012902",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1400000US06075012902","Census Tract 129.02",,,,2067,509,393,116,561,25,82,55,47,788,24.63,19.01,5.61,27.14,1.21,3.97,2.66,2.27,38.12,2735,2735,128,1424,708,475,4.68,52.07,25.89,17.37,2735,1969,32,0,402,82,120,130,71.99,1.17,0,14.7,3,4.39,4.75,2735,2488,1908,32,0,402,82,0,64,247,61,0,0,0,0,120,66,90.97,69.76,1.17,0,14.7,3,0,2.34,9.03,2.23,0,0,0,0,4.39,2.41,1700,95,70,0,0,70,25,1605,5.59,4.12,0,0,4.12,1.47,94.41,210921,250001,1700,488,898,180,134,0,0,28.71,52.82,10.59,7.88,0,0
"06075013001","Census Tract 130.01, San Francisco County, California","ca","140","00",,,,"06","075",,,"013001",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1400000US06075013001","Census Tract 130.01",,,,1062,382,365,17,292,0,85,116,36,151,35.97,34.37,1.6,27.5,0,8,10.92,3.39,14.22,1770,1770,361,782,518,109,20.4,44.18,29.27,6.16,1770,1457,13,3,181,0,52,64,82.32,0.73,0.17,10.23,0,2.94,3.62,1770,1665,1435,13,3,166,0,0,48,105,22,0,0,15,0,52,16,94.07,81.07,0.73,0.17,9.38,0,0,2.71,5.93,1.24,0,0,0.85,0,2.94,0.9,863,174,174,143,0,31,0,689,20.16,20.16,16.57,0,3.59,0,79.84,127031,119160,863,202,426,235,0,0,0,23.41,49.36,27.23,0,0,0
"06075013002","Census Tract 130.02, San Francisco County, California","ca","140","00",,,,"06","075",,,"013002",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1400000US06075013002","Census Tract 130.02",,,,1863,392,316,76,403,0,0,169,70,829,21.04,16.96,4.08,21.63,0,0,9.07,3.76,44.5,2785,2785,591,865,1182,147,21.22,31.06,42.44,5.28,2785,1963,0,54,374,0,0,394,70.48,0,1.94,13.43,0,0,14.15,2785,2600,1896,0,54,374,0,0,276,185,67,0,0,0,0,0,118,93.36,68.08,0,1.94,13.43,0,0,9.91,6.64,2.41,0,0,0,0,0,4.24,1253,334,324,187,0,137,10,919,26.66,25.86,14.92,0,10.93,0.8,73.34,238008,250001,1253,380,629,201,43,0,0,30.33,50.2,16.04,3.43,0,0
"06075013101","Census Tract 131.01, San Francisco County, California","ca","140","00",,,,"06","075",,,"013101",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1400000US06075013101","Census Tract 131.01",,,,2649,599,452,147,410,16,26,517,172,909,22.61,17.06,5.55,15.48,0.6,0.98,19.52,6.49,34.31,3935,3935,345,1695,1333,562,8.77,43.07,33.88,14.28,3935,2584,64,0,992,0,26,269,65.67,1.63,0,25.21,0,0.66,6.84,3935,3763,2568,64,0,992,0,0,139,172,16,0,0,0,0,26,130,95.63,65.26,1.63,0,25.21,0,0,3.53,4.37,0.41,0,0,0,0,0.66,3.3,2343,180,180,70,20,90,0,2163,7.68,7.68,2.99,0.85,3.84,0,92.32,206518,208417,2343,589,1471,240,29,0,14,25.14,62.78,10.24,1.24,0,0.6
"06075013102","Census Tract 131.02, San Francisco County, California","ca","140","00",,,,"06","075",,,"013102",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1400000US06075013102","Census Tract 131.02",,,,1833,639,547,92,292,9,40,148,40,665,34.86,29.84,5.02,15.93,0.49,2.18,8.07,2.18,36.28,2725,2725,316,787,1180,442,11.6,28.88,43.3,16.22,2725,1961,73,0,351,0,84,256,71.96,2.68,0,12.88,0,3.08,9.39,2725,2338,1778,73,0,351,0,0,136,387,183,0,0,0,0,84,120,85.8,65.25,2.68,0,12.88,0,0,4.99,14.2,6.72,0,0,0,0,3.08,4.4,1565,184,171,74,0,97,13,1381,11.76,10.93,4.73,0,6.2,0.83,88.24,250001,250001,1565,402,910,186,49,18,0,25.69,58.15,11.88,3.13,1.15,0
"06075013200","Census Tract 132, San Francisco County, California","ca","140","00",,,,"06","075",,,"013200",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1400000US06075013200","Census Tract 132",,,,2202,662,484,178,347,18,112,120,164,779,30.06,21.98,8.08,15.76,0.82,5.09,5.45,7.45,35.38,3721,3721,413,957,1549,802,11.1,25.72,41.63,21.55,3721,2480,1,0,794,0,27,419,66.65,0.03,0,21.34,0,0.73,11.26,3721,3506,2376,1,0,794,0,27,308,215,104,0,0,0,0,0,111,94.22,63.85,0.03,0,21.34,0,0.73,8.28,5.78,2.79,0,0,0,0,0,2.98,2209,268,268,68,51,149,0,1941,12.13,12.13,3.08,2.31,6.75,0,87.87,205265,250001,2209,361,1348,453,34,13,0,16.34,61.02,20.51,1.54,0.59,0
"06075013300","Census Tract 133, San Francisco County, California","ca","140","00",,,,"06","075",,,"013300",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1400000US06075013300","Census Tract 133",,,,1961,704,636,68,434,0,71,128,30,594,35.9,32.43,3.47,22.13,0,3.62,6.53,1.53,30.29,4160,4160,740,772,1561,1087,17.79,18.56,37.52,26.13,4160,2916,39,0,812,0,38,355,70.1,0.94,0,19.52,0,0.91,8.53,4160,3895,2835,39,0,812,0,0,209,265,81,0,0,0,0,38,146,93.63,68.15,0.94,0,19.52,0,0,5.02,6.37,1.95,0,0,0,0,0.91,3.51,1999,445,440,64,0,376,5,1554,22.26,22.01,3.2,0,18.81,0.25,77.74,177898,250001,1999,679,647,540,112,6,15,33.97,32.37,27.01,5.6,0.3,0.75
"06075013401","Census Tract 134.01, San Francisco County, California","ca","140","00",,,,"06","075",,,"013401",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1400000US06075013401","Census Tract 134.01",,,,951,307,269,38,225,0,7,47,123,242,32.28,28.29,4,23.66,0,0.74,4.94,12.93,25.45,1456,1456,195,587,468,206,13.39,40.32,32.14,14.15,1456,1006,4,4,131,0,31,280,69.09,0.27,0.27,9,0,2.13,19.23,1456,1292,884,4,4,131,0,22,247,164,122,0,0,0,0,9,33,88.74,60.71,0.27,0.27,9,0,1.51,16.96,11.26,8.38,0,0,0,0,0.62,2.27,797,102,102,32,18,52,0,695,12.8,12.8,4.02,2.26,6.52,0,87.2,208608,250001,797,215,392,173,17,0,0,26.98,49.18,21.71,2.13,0,0
"06075013402","Census Tract 134.02, San Francisco County, California","ca","140","00",,,,"06","075",,,"013402",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1400000US06075013402","Census Tract 134.02",,,,1484,514,433,81,344,10,32,35,0,549,34.64,29.18,5.46,23.18,0.67,2.16,2.36,0,36.99,2302,2302,279,610,987,426,12.12,26.5,42.88,18.51,2302,1609,115,3,398,0,45,132,69.9,5,0.13,17.29,0,1.95,5.73,2302,2167,1549,115,3,398,0,0,102,135,60,0,0,0,0,45,30,94.14,67.29,5,0.13,17.29,0,0,4.43,5.86,2.61,0,0,0,0,1.95,1.3,1205,176,163,98,28,37,13,1029,14.61,13.53,8.13,2.32,3.07,1.08,85.39,170190,250001,1205,233,757,159,0,56,0,19.34,62.82,13.2,0,4.65,0
"06075013500","Census Tract 135, San Francisco County, California","ca","140","00",,,,"06","075",,,"013500",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1400000US06075013500","Census Tract 135",,,,1793,672,613,59,373,0,51,170,30,497,37.48,34.19,3.29,20.8,0,2.84,9.48,1.67,27.72,2544,2544,230,964,930,420,9.04,37.89,36.56,16.51,2544,2011,10,0,263,0,15,245,79.05,0.39,0,10.34,0,0.59,9.63,2544,2197,1856,10,0,237,0,0,94,347,155,0,0,26,0,15,151,86.36,72.96,0.39,0,9.32,0,0,3.69,13.64,6.09,0,0,1.02,0,0.59,5.94,1614,129,129,45,9,75,0,1485,7.99,7.99,2.79,0.56,4.65,0,92.01,182241,250001,1614,530,912,165,7,0,0,32.84,56.51,10.22,0.43,0,0
"06075015100","Census Tract 151, San Francisco County, California","ca","140","00",,,,"06","075",,,"015100",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1400000US06075015100","Census Tract 151",,,,1627,278,248,30,514,7,43,236,31,518,17.09,15.24,1.84,31.59,0.43,2.64,14.51,1.91,31.84,2840,2840,114,1067,961,698,4.01,37.57,33.84,24.58,2840,1406,118,6,1070,0,25,215,49.51,4.15,0.21,37.68,0,0.88,7.57,2840,2673,1312,118,6,1070,0,16,151,167,94,0,0,0,0,9,64,94.12,46.2,4.15,0.21,37.68,0,0.56,5.32,5.88,3.31,0,0,0,0,0.32,2.25,1713,110,110,32,0,78,0,1603,6.42,6.42,1.87,0,4.55,0,93.58,170568,226944,1713,695,940,61,13,4,0,40.57,54.87,3.56,0.76,0.23,0
"06075015201","Census Tract 152.01, San Francisco County, California","ca","140","00",,,,"06","075",,,"015201",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1400000US06075015201","Census Tract 152.01",,,,979,386,279,107,199,0,15,113,0,266,39.43,28.5,10.93,20.33,0,1.53,11.54,0,27.17,1532,1532,124,641,496,271,8.09,41.84,32.38,17.69,1532,920,84,0,419,0,0,109,60.05,5.48,0,27.35,0,0,7.11,1532,1441,840,84,0,419,0,0,98,91,80,0,0,0,0,0,11,94.06,54.83,5.48,0,27.35,0,0,6.4,5.94,5.22,0,0,0,0,0,0.72,973,44,14,0,0,14,30,929,4.52,1.44,0,0,1.44,3.08,95.48,113450,165169,973,484,405,54,30,0,0,49.74,41.62,5.55,3.08,0,0
"06075015202","Census Tract 152.02, San Francisco County, California","ca","140","00",,,,"06","075",,,"015202",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1400000US06075015202","Census Tract 152.02",,,,1584,468,366,102,257,0,0,157,112,590,29.55,23.11,6.44,16.22,0,0,9.91,7.07,37.25,2334,2334,193,921,722,498,8.27,39.46,30.93,21.34,2334,1187,441,0,506,0,23,177,50.86,18.89,0,21.68,0,0.99,7.58,2334,2217,1161,441,0,506,0,0,109,117,26,0,0,0,0,23,68,94.99,49.74,18.89,0,21.68,0,0,4.67,5.01,1.11,0,0,0,0,0.99,2.91,1065,157,106,90,0,16,51,908,14.74,9.95,8.45,0,1.5,4.79,85.26,177533,250001,1065,307,671,64,23,0,0,28.83,63,6.01,2.16,0,0
"06075015300","Census Tract 153, San Francisco County, California","ca","140","00",,,,"06","075",,,"015300",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1400000US06075015300","Census Tract 153",,,,1599,233,191,42,393,0,22,226,87,638,14.57,11.94,2.63,24.58,0,1.38,14.13,5.44,39.9,2427,2427,243,1082,699,403,10.01,44.58,28.8,16.6,2427,1605,163,20,298,0,39,302,66.13,6.72,0.82,12.28,0,1.61,12.44,2427,2125,1525,163,0,298,0,0,139,302,80,0,20,0,0,39,163,87.56,62.83,6.72,0,12.28,0,0,5.73,12.44,3.3,0,0.82,0,0,1.61,6.72,1077,154,154,76,0,78,0,923,14.3,14.3,7.06,0,7.24,0,85.7,215417,250001,1077,356,487,227,7,0,0,33.05,45.22,21.08,0.65,0,0
"06075015401","Census Tract 154.01, San Francisco County, California","ca","140","00",,,,"06","075",,,"015401",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1400000US06075015401","Census Tract 154.01",,,,2076,507,411,96,479,0,15,153,89,833,24.42,19.8,4.62,23.07,0,0.72,7.37,4.29,40.13,3035,3035,309,1039,1248,439,10.18,34.23,41.12,14.46,3035,1634,24,0,1008,0,117,252,53.84,0.79,0,33.21,0,3.86,8.3,3035,2770,1568,24,0,1008,0,29,141,265,66,0,0,0,0,88,111,91.27,51.66,0.79,0,33.21,0,0.96,4.65,8.73,2.17,0,0,0,0,2.9,3.66,1632,183,165,36,65,64,18,1449,11.21,10.11,2.21,3.98,3.92,1.1,88.79,173409,239614,1632,340,953,246,93,0,0,20.83,58.39,15.07,5.7,0,0
"06075015402","Census Tract 154.02, San Francisco County, California","ca","140","00",,,,"06","075",,,"015402",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1400000US06075015402","Census Tract 154.02",,,,1836,627,457,170,349,0,0,61,8,791,34.15,24.89,9.26,19.01,0,0,3.32,0.44,43.08,2747,2747,457,663,1405,222,16.64,24.14,51.15,8.08,2747,1818,0,0,472,0,125,332,66.18,0,0,17.18,0,4.55,12.09,2747,2259,1669,0,0,450,0,0,140,488,149,0,0,22,0,125,192,82.24,60.76,0,0,16.38,0,0,5.1,17.76,5.42,0,0,0.8,0,4.55,6.99,1331,335,335,77,52,206,0,996,25.17,25.17,5.79,3.91,15.48,0,74.83,207292,250001,1331,147,766,327,78,0,13,11.04,57.55,24.57,5.86,0,0.98
"06075015500","Census Tract 155, San Francisco County, California","ca","140","00",,,,"06","075",,,"015500",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1400000US06075015500","Census Tract 155",,,,1765,420,419,1,525,0,7,189,0,624,23.8,23.74,0.06,29.75,0,0.4,10.71,0,35.35,3936,3936,168,1390,812,1566,4.27,35.32,20.63,39.79,3936,1788,156,7,1296,0,307,382,45.43,3.96,0.18,32.93,0,7.8,9.71,3936,3236,1570,156,7,1296,0,51,156,700,218,0,0,0,0,256,226,82.22,39.89,3.96,0.18,32.93,0,1.3,3.96,17.78,5.54,0,0,0,0,6.5,5.74,2250,117,117,24,0,93,0,2133,5.2,5.2,1.07,0,4.13,0,94.8,95909,189077,2250,1278,722,233,17,0,0,56.8,32.09,10.36,0.76,0,0
"06075015600","Census Tract 156, San Francisco County, California","ca","140","00",,,,"06","075",,,"015600",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1400000US06075015600","Census Tract 156",,,,1562,548,395,153,404,21,15,117,0,457,35.08,25.29,9.8,25.86,1.34,0.96,7.49,0,29.26,2927,2927,229,1034,927,737,7.82,35.33,31.67,25.18,2927,1195,142,36,1135,0,68,351,40.83,4.85,1.23,38.78,0,2.32,11.99,2927,2694,1115,142,36,1135,0,0,266,233,80,0,0,0,0,68,85,92.04,38.09,4.85,1.23,38.78,0,0,9.09,7.96,2.73,0,0,0,0,2.32,2.9,1376,119,119,39,6,74,0,1257,8.65,8.65,2.83,0.44,5.38,0,91.35,89792,130147,1376,412,739,166,28,31,0,29.94,53.71,12.06,2.03,2.25,0
