OBJECTID,GF_SEQ_ID,BATCH_ID,ACTION,LAMP_1_ACTION,LAMP_2_ACTION,LAMP_3_ACTION,ASSETNUM,POLE_TYPE,POLE_NUMBER,POLE_OWNER,ARM_LENGTH,MATERIAL,MATERIAL_REF_ID,POSITION_X,POSITION_Y,L1_WATT,L1_TYPE,L1_LUMINAIRE,L1_SIDE,L1_RTI_ID,L2_WATT,L2_TYPE,L2_LUMINAIRE,L2_SIDE,L2_RTI_ID,L3_WATT,L3_TYPE,L3_LUMINAIRE,L3_SIDE,L3_RTI_ID,STREET_NAME,STREET_TYPE,STREET_ADDRESS,STREET_BLOCK,ASSESSOR_PARCEL_NUMBER,PROJECT,NOTES,STATUS,DISTRICT,NEIGHBORHOOD,EQUIPMENT_ACCEPT_DT,ASSET_DATA_INTEGRATION_DT,EQUIPMENT_CHANGE_DT,EQUIPMENT_REMOVE_DT,CALC_EQUIPMENT_ACCEPT_DT,CALC_EQUIPMENT_CHANGE_DT,CALC_EQUIPMENT_REMOVE_DT,CALC_EQUIPMENT_ACCEPT_IP_ID,CALC_EQUIPMENT_CHANGE_IP_ID,CALC_EQUIPMENT_REMOVE_IP_ID,CALC_DATA_INTEGRATION_DT,GLOBALID,CreationDate,Creator,EditDate,Editor,geometryType,x,y,crs,Longitude,Latitude
155638,17944,1279,none,none,none,none,L13P0101,SL-StdSteel,171,,,Steel,,6015209.8277,2100583.1316,72,LED,RoadFocus,R,5523,,,,,,,,,,,INDIANA,ST,,1700.0,4300.0,LED SLight Conversion by Grid..,,ACTIVE,10.0,Neighborhood),,,1500638460000.0,,,,,,,,,84d92ff1-aac8-405d-8a5a-f105f915288f,1649814105332,shreepad_sfpuc,1649814105332,shreepad_sfpuc,esriGeometryPoint,6015209.8275,2100583.131875,102643,54.035549252292,18.537705712834207
155639,17945,1279,none,none,none,none,L13P0102,SL-StdSteel,172,,,Steel,,6015165.5174,2100358.6283,72,LED,RoadFocus,R,5523,,,,,,,,,,,INDIANA,ST,,1700.0,4300.0,LED SLight Conversion by Grid..,,ACTIVE,10.0,Neighborhood),,,1500638460000.0,,,,,,,,,baa2ce48-02d1-4b0c-8ce7-eddcee98a136,1649814105332,shreepad_sfpuc,1649814105332,shreepad_sfpuc,esriGeometryPoint,6015165.5175,2100358.628125,102643,54.03515120878961,18.53579359052309
155640,17946,1279,none,none,none,none,L13P0103,SL-StdSteel,173,,,Steel,,6015215.6924,2100466.2787,72,LED,RoadFocus,R,5523,,,,,,,,,,,INDIANA,ST,,1700.0,4300.0,LED SLight Conversion by Grid..,,ACTIVE,10.0,Neighborhood),,,1500638460000.0,,,,,,,,,10aa7894-6ac5-456e-8b45-ec31fb63a7e3,1649814105332,shreepad_sfpuc,1649814105332,shreepad_sfpuc,esriGeometryPoint,6015215.6925,2100466.27875,102643,54.03560193848341,18.536710465013268
155641,18516,1279,none,none,none,none,M08P0076,SL-RndConc,210,,,Concrete,,6001143.5693,2098229.4032,54,LED,RoadFocus,R,5711,,,,,,,,,,,GOLD_MINE,DR,264,200.0,7500.0,LED SLight Conversion by Grid..,,ACTIVE,8.0,Neighborhood),,,1504180860000.0,,,,,,,,,9c87a143-08a4-4ba1-995d-8266fa1d01d4,1649814105332,shreepad_sfpuc,1649814105332,shreepad_sfpuc,esriGeometryPoint,6001143.569375,2098229.403125,102643,53.90918990565142,18.517657691316057
155642,18517,1279,none,none,none,none,M08P0077,SL-RndConc,212,,,Concrete,,6001132.9638,2098073.0478,54,LED,RoadFocus,R,5711,,,,,,,,,,,GOLD_MINE,DR,280/276,200.0,7500.0,LED SLight Conversion by Grid..,,ACTIVE,8.0,Neighborhood),,,1504180860000.0,,,,,,,,,44302a30-9677-4d54-86ad-cf5bc158cd58,1649814105332,shreepad_sfpuc,1649814105332,shreepad_sfpuc,esriGeometryPoint,6001132.96375,2098073.0475,102643,53.909094633701066,18.516325839929785
155643,18518,1279,none,none,none,none,M08P0078,SL-RndConc,110,,,Concrete,,6000797.3382,2098706.9616,54,LED,RoadFocus,R,5711,,,,,,,,,,,GOLD_MINE,DR,184/176,100.0,7500.0,LED SLight Conversion by Grid..,,ACTIVE,8.0,Neighborhood),,,1504180860000.0,,,,,,,,,a061a09b-ca61-41ad-9893-7e045c0b2049,1649814105332,shreepad_sfpuc,1649814105332,shreepad_sfpuc,esriGeometryPoint,6000797.338125,2098706.961875,102643,53.90607965741427,18.52172551583087
155644,17961,1279,none,none,none,none,L13P0124,SL-Ceiling,153,,,Concrete,,6014570.0672,2101045.9002,100,HP,Soffit,R,5049,,,,,,,,,,,CESAR_CHAVEZ,ST,1499,1500.0,4200.0,,Pole Type change.. (2015Sep11),ACTIVE,10.0,Neighborhood),,1317038460000.0,,,,,,,,,,9afb1148-f593-489a-8d4c-ce035d33b23a,1649814105332,shreepad_sfpuc,1649814105332,shreepad_sfpuc,esriGeometryPoint,6014570.0675,2101045.9,102643,54.02980219043032,18.54164709064765
155645,17962,1279,none,none,none,none,L13P0125,TP-StdSteel,82,,,Steel,,6016400.492,2101213.1869,72,LED,RoadFocus,R,5523,,,,,,,,,,,CESAR_CHAVEZ,ST,,800.0,,,SL Pole Asset (Field verified..),ACTIVE,,Neighborhood),,1572955260000.0,,,,,,,,,,cd4e1b0b-c1c8-41fb-b748-68b0d1f6916e,1649814105332,shreepad_sfpuc,1649814105332,shreepad_sfpuc,esriGeometryPoint,6016400.491875,2101213.186875,102643,54.04624517235519,18.54307184396733
155646,17963,1279,none,none,none,none,L13P0126,TP-StdSteel,91,,,Steel,,6016224.6985,2101138.1192,72,LED,RoadFocus,R,5523,,,,,,,,,,,CESAR_CHAVEZ,ST,,900.0,,,SL Pole Asset (Field verified..),ACTIVE,,Neighborhood),,1572955260000.0,,,,,,,,,,c4c9db2b-6ba5-4e66-aebf-5bcfb1ccb354,1649814105332,shreepad_sfpuc,1649814105332,shreepad_sfpuc,esriGeometryPoint,6016224.69875,2101138.119375,102643,54.04466599584489,18.542432508550583
155647,17964,1279,none,none,none,none,L13P0127,TP-StdSteel,92,,,Steel,,6016221.0585,2101202.9893,72,LED,RoadFocus,R,5523,,,,,,,,,,,CESAR_CHAVEZ,ST,,900.0,,,SL Pole Asset (Field verified..),ACTIVE,,Neighborhood),,1572955260000.0,,,,,,,,,,0e247c41-dc6e-4ef7-9e2a-196b082e2028,1649814105332,shreepad_sfpuc,1649814105332,shreepad_sfpuc,esriGeometryPoint,6016221.05875,2101202.989375,102643,54.04463329716854,18.54298499396741
155648,17965,1279,none,none,none,none,L13P0128,TP-StdSteel,93,,,Steel,,6016130.096,2101132.2968,72,LED,RoadFocus,R,5523,,,,,,,,,,,CESAR_CHAVEZ,ST,,900.0,,,SL Pole Asset (Field verified..),ACTIVE,,Neighborhood),,1572955260000.0,,,,,,,,,,4c568ba7-4f16-442b-b355-1ed102d74c6a,1649814105332,shreepad_sfpuc,1649814105332,shreepad_sfpuc,esriGeometryPoint,6016130.09625,2101132.296875,102643,54.04381616712823,18.542382919341264
155649,17966,1279,none,none,none,none,L13P0129,TP-StdSteel,94,,,Steel,,6016126.456,2101197.1669,72,LED,RoadFocus,R,5523,,,,,,,,,,,CESAR_CHAVEZ,ST,,900.0,,,SL Pole Asset (Field verified..),ACTIVE,,Neighborhood),,1572955260000.0,,,,,,,,,,f3375580-34fc-49d1-9d79-4eb880b87087,1649814105332,shreepad_sfpuc,1649814105332,shreepad_sfpuc,esriGeometryPoint,6016126.45625,2101197.166875,102643,54.043783468451885,18.54293540491848
155650,17967,1279,none,none,none,none,L13P0130,TP-StdSteel,95,,,Steel,,6016031.8535,2101107.4002,72,LED,RoadFocus,R,5523,,,,,,,,,,,CESAR_CHAVEZ,ST,,900.0,,,SL Pole Asset (Field verified..),ACTIVE,,Neighborhood),,1572955260000.0,,,,,,,,,,99b3f933-33a6-475a-bbb4-55609fee1775,1649814105332,shreepad_sfpuc,1649814105332,shreepad_sfpuc,esriGeometryPoint,6016031.85375,2101107.4,102643,54.04293363973522,18.542170876869594
155651,17968,1279,none,none,none,none,M01P0001,SL-OctaConc,231,,,Concrete,,5981209.9313,2098767.5876,108,LED,Roadstar GPLS,R,5652,,,,,,,,,,,UPPER GREAT,HWY,,2300.0,2300.0,,,ACTIVE,4.0,Neighborhood),,,1460548860000.0,,,,,,,,,49412eae-f37f-4124-b69a-438c1db76a3b,1649814105332,shreepad_sfpuc,1649814105332,shreepad_sfpuc,esriGeometryPoint,5981209.93125,2098767.5875,102643,53.73012298769348,18.522241915328625
155652,18515,1279,none,none,none,none,M08P0075,SL-RndConc,28,,,Concrete,,6001012.6444,2098341.3781,54,LED,RoadFocus,R,5711,,,,,,,,,,,GOLD_MINE,DR,248,200.0,7500.0,LED SLight Conversion by Grid..,,ACTIVE,8.0,Neighborhood),,,1504180860000.0,,,,,,,,,eec9db09-5c59-4dcd-a635-6b8351021b77,1649814105332,shreepad_sfpuc,1649814105332,shreepad_sfpuc,esriGeometryPoint,6001012.644375,2098341.378125,102643,53.908013786365686,18.5186114981437
155653,17988,1279,none,none,none,none,M02P0013,SL-RndConc,246,,,Concrete,,5981483.8326,2098504.8099,72,LED,RoadFocus,R,5523,,,,,,,,,,,LOWER_GREAT,HWY,2436/2440,2400.0,2300.0,"UGD-357 Lower Great Hiway
LED SLight Conversion",Actual change 5/2018..,ACTIVE,4.0,Neighborhood),1168344060000.0,,1569585660000.0,,,,,,,,,da1c8ecb-b8a2-413a-8727-eddb87e6230b,1649814105332,shreepad_sfpuc,1649814105332,shreepad_sfpuc,esriGeometryPoint,5981483.8325,2098504.81,102643,53.73258348448561,18.52000360682246
155654,17989,1279,none,none,none,none,M02P0014,SL-RndConc,248,,,Concrete,,5981488.2538,2098388.7987,72,LED,RoadFocus,R,5523,,,,,,,,,,,LOWER_GREAT,HWY,2448,2400.0,2300.0,"UGD-357 Lower Great Hiway
LED SLight Conversion",Actual change 5/2018..,ACTIVE,4.0,Neighborhood),1168344060000.0,,1569585660000.0,,,,,,,,,9e994e6a-c8a8-402b-855e-249c90ab5795,1649814105332,shreepad_sfpuc,1649814105332,shreepad_sfpuc,esriGeometryPoint,5981488.25375,2098388.79875,102643,53.732623201250114,18.5190154270242
155655,17990,1279,none,none,none,none,M02P0015,SL-RndConc,2410,,,Concrete,,5981491.4636,2098281.8468,72,LED,RoadFocus,R,5523,,,,,,,,,,,LOWER_GREAT,HWY,2470/2466_2468,2400.0,2300.0,"UGD-357 Lower Great Hiway
LED SLight Conversion",Actual change 5/2018..,ACTIVE,4.0,Neighborhood),1168344060000.0,,1569585660000.0,,,,,,,,,259683a2-156b-43fb-83dd-76e61746e0da,1649814105332,shreepad_sfpuc,1649814105332,shreepad_sfpuc,esriGeometryPoint,5981491.46375,2098281.846875,102643,53.73265203717074,18.51810440960995
155656,17839,1279,none,none,none,none,L12P0072,SL-StdSteel,122,,,Steel,,6012820.4093,2101835.9763,54,LED,RoadFocus,R,5711,,,,,,,,,,,WISCONSIN,ST,1204,1200.0,4200.0,LED SLight Conversion by Grid..,,ACTIVE,10.0,Neighborhood),,,1500897660000.0,,,,,,,,,83aa7b16-b931-4aa7-b4cf-f304a51e7949,1649814105332,shreepad_sfpuc,1649814105332,shreepad_sfpuc,esriGeometryPoint,6012820.409375,2101835.97625,102643,54.0140847440736,18.548375928648877
155657,18018,1279,none,none,none,none,M02P0043,SL-StdSteel,322,,,Steel,,5983278.5413,2098841.5196,72,LED,RoadFocus,R,5523,,,,,,,,,,,TARAVAL,ST,3232,3200.0,2300.0,LED SLight Conversion by Grid..,,ACTIVE,4.0,Neighborhood),,1418126460000.0,1506945660000.0,,,,,,,,,33da2305-af8d-40a6-8a31-63471e82e1d4,1649814105332,shreepad_sfpuc,1649814105332,shreepad_sfpuc,esriGeometryPoint,5983278.54125,2098841.519375,102643,53.74870562749229,18.522871653251915
155658,18019,1279,none,none,none,none,M02P0044,SL-StdSteel,332,,,Steel,,5982968.317,2098830.9317,72,LED,RoadFocus,R,5523,,,,,,,,,,,TARAVAL,ST,3312,3300.0,2300.0,LED SLight Conversion by Grid..,,ACTIVE,4.0,Neighborhood),,1418126460000.0,1506945660000.0,,,,,,,,,cf1300cc-eca2-4e49-9b47-72c9eee28d02,1649814105332,shreepad_sfpuc,1649814105332,shreepad_sfpuc,esriGeometryPoint,5982968.316875,2098830.931875,102643,53.745918834516594,18.5227814710437
155659,18020,1279,none,none,none,none,M02P0045,TP-StdSteel,336,,,Steel,,5982743.0673,2098823.4073,72,LED,RoadFocus,R,5523,,,,,,,,,,,TARAVAL,ST,3312,3300.0,2300.0,LED SLight Conversion by Grid..,,ACTIVE,4.0,Neighborhood),,1418126460000.0,1506945660000.0,,,,,,,,,54ea7726-6c45-4cb3-9734-c568e47b9939,1649814105332,shreepad_sfpuc,1649814105332,shreepad_sfpuc,esriGeometryPoint,5982743.0675,2098823.4075,102643,53.74389538495359,18.52271737989291
155660,18431,1279,none,none,none,none,M07P0163,SL-RndConc,13,,,Concrete,,5999355.4605,2099085.2527,54,LED,RoadFocus,R,5711,,,,,,,,,,,TURQUOISE,WAY,89,0.0,7500.0,LED SLight Conversion by Grid..,,ACTIVE,8.0,Neighborhood),,,1503921660000.0,,,,,,,,,8451ea81-9ca9-46a8-bc89-d6243c5ac975,1649814105332,shreepad_sfpuc,1649814105332,shreepad_sfpuc,esriGeometryPoint,5999355.460625,2099085.2525,102643,53.89312705145349,18.524947710131062
155661,18432,1279,none,none,none,none,M07P0164,SL-OctaConc,01,,,Concrete,,5996715.7099,2099739.4662,70,HP,Post Top,R,5048,,,,,,,,,,,ULLOA,ST,25,0.0,2800.0,,"L1, Luminaire changed today..",ACTIVE,7.0,Neighborhood),,,1507032060000.0,,,,,,,,,1b73d7e5-0b4c-47a7-aeec-b45a6085d1f9,1649814105332,shreepad_sfpuc,1649814105332,shreepad_sfpuc,esriGeometryPoint,5996715.71,2099739.46625,102643,53.86941376812648,18.53052001212706
155662,18433,1279,none,none,none,none,M07P0165,SL-OctaConc,02,,,Concrete,,5996583.6874,2099585.7036,70,HP,Post Top,R,5048,,,,,,,,,,,ULLOA,ST,56/50,0.0,2900.0,,"L1, Luminaire changed today..",ACTIVE,7.0,Neighborhood),,,1507032060000.0,,,,,,,,,c12375cb-f1ba-46bd-b29d-721422a375a1,1649814105332,shreepad_sfpuc,1649814105332,shreepad_sfpuc,esriGeometryPoint,5996583.6875,2099585.70375,102643,53.8682277898305,18.5292103478101
155663,18434,1279,none,none,none,none,M07P0166,SL-OctaConc,11,,,Concrete,,5996498.7495,2099435.5841,70,HP,Granville Post Top,R,5048,,,,,,,,,,,ULLOA,ST,101/87,100.0,2900.0,,"Pole, Light changed..",ACTIVE,7.0,Neighborhood),,,1572004860000.0,,,,,,,,,339de18b-7b49-4811-89b7-b8267bf97858,1649814105332,shreepad_sfpuc,1649814105332,shreepad_sfpuc,esriGeometryPoint,5996498.749375,2099435.584375,102643,53.86746477767158,18.527931703946265
155664,18435,1279,none,none,none,none,M07P0167,SL-RndConc,26,,,Concrete,,5996720.0581,2099871.0458,72,LED,RoadFocus,R,5523,,,,,,,,,,,WOODSIDE,AVE,,200.0,2900.0,LED SLight Conversion by Grid..,,ACTIVE,7.0,Neighborhood),,,1503748860000.0,,,,,,,,,d5f4016f-539c-4776-9d91-3b4b0003f8c6,1649814105332,shreepad_sfpuc,1649814105332,shreepad_sfpuc,esriGeometryPoint,5996720.058125,2099871.045625,102643,53.869452827997925,18.53164072483161
155665,18436,1279,none,none,none,none,M07P0168,SL-OctaConc,31,,,Concrete,,5996889.9925,2099896.9164,72,LED,RoadFocus,R,5523,,,,,,,,,,,WOODSIDE,AVE,,300.0,2800.0,LED SLight Conversion by Grid..,,ACTIVE,7.0,Neighborhood),,,1503748860000.0,,,,,,,,,8bfb1d13-ca81-4376-a93b-788edf643c62,1649814105332,shreepad_sfpuc,1649814105332,shreepad_sfpuc,esriGeometryPoint,5996889.9925,2099896.91625,102643,53.87097937446152,18.53186107414073
155666,18437,1279,none,none,none,none,M07P0169,SL-OctaConc,32,,,Concrete,,5997010.116,2099829.1222,72,LED,RoadFocus,R,5523,,,,,,,,,,,WOODSIDE,AVE,346,300.0,2800.0,LED SLight Conversion by Grid..,,ACTIVE,7.0,Neighborhood),,,1503748860000.0,,,,,,,,,f649be30-f109-4027-a792-ffd487691d81,1649814105332,shreepad_sfpuc,1649814105332,shreepad_sfpuc,esriGeometryPoint,5997010.11625,2099829.1225,102643,53.87205846446763,18.53128365007084
155667,18438,1279,none,none,none,none,M07P0170,SL-OctaConc,33,,,Concrete,,5997142.1864,2099893.0355,72,LED,RoadFocus,R,5523,,,,,,,,,,,WOODSIDE,AVE,,300.0,2800.0,LED SLight Conversion by Grid..,,ACTIVE,7.0,Neighborhood),,,1503748860000.0,,,,,,,,,130dab79-8aa6-4156-80eb-e094decd315f,1649814105332,shreepad_sfpuc,1649814105332,shreepad_sfpuc,esriGeometryPoint,5997142.18625,2099893.035625,102643,53.87324486946336,18.531828021496302
155668,17869,1279,none,none,none,none,L13P0026,TP-RndSteel,317,,,Steel,,6016033.5131,2100809.3603,135,LED,Lumec TDrop,R,5799,,,,,,,,,,,03RD,ST,3101,3100.0,4300.0,LED SLight Conversion Project-03rd St,,ACTIVE,10.0,Neighborhood),,,1488542460000.0,,,,,,,,,a4dffc8a-38ae-45c1-b8cd-6f6daa96d8ba,1649814105332,shreepad_sfpuc,1649814105332,shreepad_sfpuc,esriGeometryPoint,6016033.513125,2100809.36,102643,54.04294854615446,18.53963250018541
155669,17870,1279,none,none,none,none,L13P0027,TP-RndSteel,318,,,Steel,,6015947.8101,2100801.8308,135,LED,Lumec TDrop,R,5799,,,,,,,,,,,03RD,ST,3150,3100.0,4300.0,LED SLight Conversion Project-03rd St,,ACTIVE,10.0,Neighborhood),,,1488542460000.0,,,,,,,,,2d26c03e-3ce6-448e-8fa4-2e0bee73fff3,1649814105332,shreepad_sfpuc,1649814105332,shreepad_sfpuc,esriGeometryPoint,6015947.81,2100801.830625,102643,54.042178661883625,18.539568372767867
155670,17871,1279,none,none,none,none,L13P0028,TP-RndSteel,319,,,Steel,,6016037.7645,2100739.4879,135,LED,Lumec TDrop,R,5799,,,,,,,,,,,03RD,ST,3101,3100.0,4300.0,LED SLight Conversion Project-03rd St,,ACTIVE,10.0,Neighborhood),,,1488542460000.0,,,,,,,,,850d5ca5-4f55-4b77-8846-fcb1d0640bfe,1649814105332,shreepad_sfpuc,1649814105332,shreepad_sfpuc,esriGeometryPoint,6016037.764375,2100739.488125,102643,54.04298673578298,18.53903740300069
155671,17872,1279,none,none,none,none,L13P0029,TP-RndSteel,3110,,,Steel,,6015952.8769,2100716.9832,135,LED,Lumec TDrop,R,5799,,,,,,,,,,,03RD,ST,3150,3100.0,4300.0,LED SLight Conversion Project-03rd St,,ACTIVE,10.0,Neighborhood),,,1488542460000.0,,,,,,,,,5c44dd5e-a8ae-4127-9097-b281f1699ec5,1649814105332,shreepad_sfpuc,1649814105332,shreepad_sfpuc,esriGeometryPoint,6015952.876875,2100716.983125,102643,54.04222417839618,18.538845727981546
155672,20462,1279,none,none,none,none,N13P0177,SL-StdSteel,92,,,Steel,,6015836.5484,2096546.4331,72,LED,RoadFocus,R,5523,,,,,,,,,,,MENDELL,ST,900,900.0,5200.0,LED Slight Conversion Project-Hunter's Point (Mendell St),,ACTIVE,10.0,Neighborhood),,,1481025660000.0,,,,,,,,,9bef7439-5cca-43eb-9038-95ad809421c9,1649814105332,shreepad_sfpuc,1649814105332,shreepad_sfpuc,esriGeometryPoint,6015836.548125,2096546.433125,102643,54.0411791794551,18.503321455561213
155673,20463,1279,none,none,none,none,N13P0178,SL-StdSteel,101,,,Steel,,6015701.7983,2096300.2311,54,LED,RoadFocus,R,5711,,,,,,,,,,,MENDELL,ST,,1000.0,4700.0,,,ACTIVE,10.0,Neighborhood),,,1480507260000.0,,,,,,,,,0a8545b4-ec58-45c4-b1ca-a8f9fa8433f1,1649814105332,shreepad_sfpuc,1649814105332,shreepad_sfpuc,esriGeometryPoint,6015701.798125,2096300.23125,102643,54.03996869960975,18.50122410530125
155674,20464,1279,none,none,none,none,N13P0179,SL-StdSteel,103,,,Steel,,6015624.0035,2096196.0775,54,LED,RoadFocus,R,5711,,,,,,,,,,,MENDELL,ST,,1000.0,4700.0,,,ACTIVE,10.0,Neighborhood),,,1480507260000.0,,,,,,,,,e51c3cb8-ead1-46e0-9395-e372154c0ca1,1649814105332,shreepad_sfpuc,1649814105332,shreepad_sfpuc,esriGeometryPoint,6015624.00375,2096196.0775,102643,54.03926986084895,18.500336830179776
155675,20465,1279,none,none,none,none,N13P0180,SL-StdSteel,112,,,Steel,,6015501.8278,2096098.533,54,LED,RoadFocus,R,5711,,,,,,,,,,,MENDELL,ST,,1100.0,5200.0,,,ACTIVE,10.0,Neighborhood),,,1480507260000.0,,,,,,,,,a76c90db-9784-498f-a8d7-0140f4a5904e,1649814105332,shreepad_sfpuc,1649814105332,shreepad_sfpuc,esriGeometryPoint,6015501.8275,2096098.533125,102643,54.038172332921626,18.499505855477366
155676,20466,1279,none,none,none,none,N13P0181,TP-StdSteel,164,,,Steel,,6014925.6021,2095950.1831,54,LED,RoadFocus,R,5711,,,,,,,,,,,NEWCOMB,AVE,,1600.0,5300.0,,,ACTIVE,10.0,Neighborhood),,,1480507260000.0,,,,,,,,,97252f9d-b20e-4ffc-b495-9b6654fe5fcd,1649814105332,shreepad_sfpuc,1649814105332,shreepad_sfpuc,esriGeometryPoint,6014925.601875,2095950.183125,102643,54.03299601006124,18.498242062961516
155677,20467,1279,none,none,none,none,N13P0182,TP-StdSteel,166,,,Steel,,6014830.0045,2096021.5335,54,LED,RoadFocus,R,5711,,,,,,,,,,,NEWCOMB,AVE,1676,1600.0,5300.0,,,ACTIVE,10.0,Neighborhood),,,1480507260000.0,,,,,,,,,09cfb403-7ed1-4896-a1fa-f01ff6c1aab9,1649814105332,shreepad_sfpuc,1649814105332,shreepad_sfpuc,esriGeometryPoint,6014830.004375,2096021.53375,102643,54.0321372431075,18.498849899554536
155678,20468,1279,none,none,none,none,N13P0183,TP-StdSteel,168,,,Steel,,6014740.4116,2096087.9837,54,LED,RoadFocus,R,5711,,,,,,,,,,,NEWCOMB,AVE,1682,1600.0,5300.0,,,ACTIVE,10.0,Neighborhood),,,1480507260000.0,,,,,,,,,e3ae0294-1b1c-4c05-bd77-573eb2ef555d,1649814105332,shreepad_sfpuc,1649814105332,shreepad_sfpuc,esriGeometryPoint,6014740.411875,2096087.98375,102643,54.03133241998658,18.499415985740423
155679,20469,1279,none,none,none,none,N13P0184,TP-StdSteel,171,,,Steel,,6014650.0887,2096086.0426,54,LED,RoadFocus,R,5711,,,,,,,,,,,NEWCOMB,AVE,1701,1700.0,5300.0,,,ACTIVE,10.0,Neighborhood),,,1480507260000.0,,,,,,,,,0e42e963-e031-4007-9a9f-e52a721b82d9,1649814105332,shreepad_sfpuc,1649814105332,shreepad_sfpuc,esriGeometryPoint,6014650.08875,2096086.0425,102643,54.0305210335496,18.499399448298064
155680,20470,1279,none,none,none,none,N13P0185,SL-StdSteel,51,,,Steel,,6015943.8425,2097725.9978,54,LED,RoadFocus,R,5711,,,,,,,,,,,NEWHALL,ST,,500.0,5200.0,LED Slight Conversion Project-Hunter's Point (Newhall St),,ACTIVE,10.0,Neighborhood),,,1480939260000.0,,,,,,,,,a35ed9aa-67a4-4af7-a6a9-06a933d52e88,1649814105332,shreepad_sfpuc,1649814105332,shreepad_sfpuc,esriGeometryPoint,6015943.8425,2097725.9975,102643,54.04214302122473,18.51336959952412
155681,20649,1279,none,none,none,none,O03P0009,SL-RndConc,04,,,Concrete,,5984677.5824,2094410.5875,65,LED,Roadstar GPLM,R,5221,,,,,,,,,,,COUNTRY_CLUB,DR,46/40,0.0,7200.0,Lp 576: Western Lakeshore Area (47),,ACTIVE,7.0,Neighborhood),,,1372852860000.0,,,,,,,,,d8dc5918-c2dd-4b37-b286-8a3ee57a5f5d,1649814105332,shreepad_sfpuc,1649814105332,shreepad_sfpuc,esriGeometryPoint,5984677.5825,2094410.5875,102643,53.76127342887217,18.48512570906324
155682,20650,1279,none,none,none,none,O03P0010,SL-RndConc,06,,,Concrete,,5984517.8384,2094365.1875,65,LED,Roadstar GPLM,R,5221,,,,,,,,,,,COUNTRY_CLUB,DR,72/68,0.0,7200.0,Lp 576: Western Lakeshore Area (47),,ACTIVE,7.0,Neighborhood),,,1372852860000.0,,,,,,,,,85d48b3f-668f-46c6-866d-22995ae33f33,1649814105332,shreepad_sfpuc,1649814105332,shreepad_sfpuc,esriGeometryPoint,5984517.838125,2094365.1875,102643,53.75983842073603,18.484738915335072
155683,20461,1279,none,none,none,none,N13P0176,SL-StdSteel,91,,,Steel,,6015781.9921,2096407.5966,72,LED,RoadFocus,R,5523,,,,,,,,,,,MENDELL,ST,,900.0,4700.0,LED Slight Conversion Project-Hunter's Point (Mendell St),,ACTIVE,10.0,Neighborhood),,,1481025660000.0,,,,,,,,,092e04b9-9910-4f44-ac6f-0ea18a940e1d,1649814105332,shreepad_sfpuc,1649814105332,shreepad_sfpuc,esriGeometryPoint,6015781.991875,2096407.596875,102643,54.040689092322914,18.502138737244078
155684,20727,1279,none,none,none,none,O03P0087,SL-RndConc,13,,,Concrete,,5987287.2477,2094944.8753,65,LED,Roadstar GPLM,R,5221,,,,,,,,,,,MIDDLEFIELD,DR,151/143,100.0,7200.0,Lp 576: Eastern Lakeshore Area (67),,ACTIVE,7.0,Neighborhood),,,1434974460000.0,,,,,,,,,e718795d-43a2-4027-8389-58c9c50420fb,1649814105332,shreepad_sfpuc,1649814105332,shreepad_sfpuc,esriGeometryPoint,5987287.2475,2094944.875,102643,53.784716448431496,18.489677605016222
155685,20728,1279,none,none,none,none,O03P0088,SL-RndConc,21,,,Concrete,,5987270.7944,2094486.0901,54,LED,RoadFocus,R,5711,,,,,,,,,,,MIDDLEFIELD,DR,251/241,200.0,7200.0,,,ACTIVE,7.0,Neighborhood),,,1492171260000.0,,,,,,,,,9d3bab1e-bcee-404a-9359-e48f1f6fd7d8,1649814105332,shreepad_sfpuc,1649814105332,shreepad_sfpuc,esriGeometryPoint,5987270.794375,2094486.09,102643,53.7845686474949,18.485768964695428
155686,20729,1279,none,none,none,none,O03P0089,SL-RndConc,22,,,Concrete,,5987228.2778,2094275.1205,54,LED,RoadFocus,R,5711,,,,,,,,,,,MIDDLEFIELD,DR,,200.0,7200.0,,,ACTIVE,7.0,Neighborhood),,,1492171260000.0,,,,,,,,,cc841ffb-0c6b-40b3-a3d8-6bfc7c88644f,1649814105332,shreepad_sfpuc,1649814105332,shreepad_sfpuc,esriGeometryPoint,5987228.2775,2094275.120625,102643,53.78418671190845,18.48397157128967
155687,20730,1279,none,none,none,none,O03P0090,SL-RndConc,01,,,Concrete,,5985531.5634,2095362.1558,65,LED,Roadstar GPLM,R,5221,,,,,,,,,,,MORNINGSIDE,DR,69/63,0.0,7200.0,Lp 576: Eastern Lakeshore Area (67),,ACTIVE,7.0,Neighborhood),,,1434974460000.0,,,,,,,,,411dfcd8-7b6b-4c35-bc88-1ce1f2316d6a,1649814105332,shreepad_sfpuc,1649814105332,shreepad_sfpuc,esriGeometryPoint,5985531.563125,2095362.155625,102643,53.76894486734998,18.49323256944093
