trip_id,stop_id_1,stop_id_2,arrival_time_1,arrival_time_2,time_difference
11722000,4645,5352,1900-01-01 07:32:09,1900-01-01 07:42:57,0 days 00:10:48
11722010,4645,5352,1900-01-01 08:02:09,1900-01-01 08:12:57,0 days 00:10:48
11722011,4645,5352,1900-01-01 08:14:09,1900-01-01 08:24:57,0 days 00:10:48
11722112,4645,5352,1900-01-01 07:32:09,1900-01-01 07:42:57,0 days 00:10:48
11722114,4645,5352,1900-01-01 08:02:09,1900-01-01 08:12:57,0 days 00:10:48
11722113,4645,5352,1900-01-01 07:47:09,1900-01-01 07:57:57,0 days 00:10:48
11751897,4259,3551,1900-01-01 07:18:58,1900-01-01 07:29:46,0 days 00:10:48
11721999,4645,5352,1900-01-01 07:47:09,1900-01-01 07:57:57,0 days 00:10:48
11751898,4259,3551,1900-01-01 07:35:58,1900-01-01 07:46:46,0 days 00:10:48
11751900,4303,4293,1900-01-01 07:45:58,1900-01-01 07:56:47,0 days 00:10:49
11754387,8116,5468,1900-01-01 07:28:29,1900-01-01 07:39:18,0 days 00:10:49
11751855,4300,4760,1900-01-01 07:21:14,1900-01-01 07:32:03,0 days 00:10:49
11754386,8116,5468,1900-01-01 07:13:29,1900-01-01 07:24:18,0 days 00:10:49
11751855,4303,4293,1900-01-01 07:21:58,1900-01-01 07:32:47,0 days 00:10:49
11717758,4851,5469,1900-01-01 07:20:57,1900-01-01 07:31:46,0 days 00:10:49
11751901,4303,4293,1900-01-01 08:01:58,1900-01-01 08:12:47,0 days 00:10:49
11751899,4300,4760,1900-01-01 07:29:14,1900-01-01 07:40:03,0 days 00:10:49
11751857,4303,4293,1900-01-01 07:53:58,1900-01-01 08:04:47,0 days 00:10:49
11751856,4303,4293,1900-01-01 07:37:58,1900-01-01 07:48:47,0 days 00:10:49
11751901,4300,4760,1900-01-01 08:01:14,1900-01-01 08:12:03,0 days 00:10:49
11729839,6122,6144,1900-01-01 07:49:41,1900-01-01 08:00:30,0 days 00:10:49
11751898,4303,4293,1900-01-01 07:13:58,1900-01-01 07:24:47,0 days 00:10:49
11729714,6122,6144,1900-01-01 07:29:41,1900-01-01 07:40:30,0 days 00:10:49
11722198,8116,5468,1900-01-01 07:05:29,1900-01-01 07:16:18,0 days 00:10:49
11751900,4300,4760,1900-01-01 07:45:14,1900-01-01 07:56:03,0 days 00:10:49
11751898,4300,4760,1900-01-01 07:13:14,1900-01-01 07:24:03,0 days 00:10:49
11751856,4300,4760,1900-01-01 07:37:14,1900-01-01 07:48:03,0 days 00:10:49
11754391,8116,5468,1900-01-01 07:58:29,1900-01-01 08:09:18,0 days 00:10:49
11722338,7568,5472,1900-01-01 07:36:11,1900-01-01 07:47:00,0 days 00:10:49
11729838,6122,6144,1900-01-01 07:29:41,1900-01-01 07:40:30,0 days 00:10:49
11751857,4300,4760,1900-01-01 07:53:14,1900-01-01 08:04:03,0 days 00:10:49
11729840,6122,6144,1900-01-01 08:09:41,1900-01-01 08:20:30,0 days 00:10:49
11751858,4300,4760,1900-01-01 08:09:14,1900-01-01 08:20:03,0 days 00:10:49
11751854,4300,4760,1900-01-01 07:05:14,1900-01-01 07:16:03,0 days 00:10:49
11751854,4303,4293,1900-01-01 07:05:58,1900-01-01 07:16:47,0 days 00:10:49
11729712,6122,6144,1900-01-01 08:09:41,1900-01-01 08:20:30,0 days 00:10:49
11717835,4851,5469,1900-01-01 07:20:57,1900-01-01 07:31:46,0 days 00:10:49
11723193,6724,3055,1900-01-01 07:30:00,1900-01-01 07:40:49,0 days 00:10:49
11723079,6724,3055,1900-01-01 07:30:00,1900-01-01 07:40:49,0 days 00:10:49
11722474,8116,5468,1900-01-01 07:28:29,1900-01-01 07:39:18,0 days 00:10:49
11722473,8116,5468,1900-01-01 07:13:29,1900-01-01 07:24:18,0 days 00:10:49
11751858,4303,4293,1900-01-01 08:09:58,1900-01-01 08:20:47,0 days 00:10:49
11722476,8116,5468,1900-01-01 07:58:29,1900-01-01 08:09:18,0 days 00:10:49
11729713,6122,6144,1900-01-01 07:49:41,1900-01-01 08:00:30,0 days 00:10:49
11751899,4303,4293,1900-01-01 07:29:58,1900-01-01 07:40:47,0 days 00:10:49
11751902,4303,4293,1900-01-01 08:18:58,1900-01-01 08:29:47,0 days 00:10:49
11751902,4300,4760,1900-01-01 08:18:14,1900-01-01 08:29:03,0 days 00:10:49
11752450,4307,4421,1900-01-01 07:55:46,1900-01-01 08:06:36,0 days 00:10:50
11752451,4307,4421,1900-01-01 08:04:46,1900-01-01 08:15:36,0 days 00:10:50
11752452,4307,4421,1900-01-01 08:13:46,1900-01-01 08:24:36,0 days 00:10:50
11722024,5791,5341,1900-01-01 07:11:21,1900-01-01 07:22:12,0 days 00:10:51
11721900,5791,5341,1900-01-01 07:26:21,1900-01-01 07:37:12,0 days 00:10:51
11721628,5791,5341,1900-01-01 07:02:21,1900-01-01 07:13:12,0 days 00:10:51
11722026,5791,5341,1900-01-01 07:42:21,1900-01-01 07:53:12,0 days 00:10:51
11721901,5791,5341,1900-01-01 07:11:21,1900-01-01 07:22:12,0 days 00:10:51
11722027,5791,5341,1900-01-01 07:57:21,1900-01-01 08:08:12,0 days 00:10:51
11722025,5791,5341,1900-01-01 07:26:21,1900-01-01 07:37:12,0 days 00:10:51
11721899,5791,5341,1900-01-01 07:42:21,1900-01-01 07:53:12,0 days 00:10:51
11721898,5791,5341,1900-01-01 07:57:21,1900-01-01 08:08:12,0 days 00:10:51
11721629,5791,5341,1900-01-01 07:11:21,1900-01-01 07:22:12,0 days 00:10:51
11722336,4430,5469,1900-01-01 07:22:48,1900-01-01 07:33:40,0 days 00:10:52
11722335,4430,5469,1900-01-01 07:09:48,1900-01-01 07:20:40,0 days 00:10:52
11721631,5781,5351,1900-01-01 07:29:00,1900-01-01 07:39:53,0 days 00:10:53
11721630,5781,5351,1900-01-01 07:21:00,1900-01-01 07:31:53,0 days 00:10:53
11722336,5173,5472,1900-01-01 07:22:06,1900-01-01 07:33:00,0 days 00:10:54
11722340,7568,5472,1900-01-01 07:50:06,1900-01-01 08:01:00,0 days 00:10:54
11754492,8028,6806,1900-01-01 07:56:37,1900-01-01 08:07:31,0 days 00:10:54
11722335,5173,5472,1900-01-01 07:09:06,1900-01-01 07:20:00,0 days 00:10:54
11722582,8028,6806,1900-01-01 07:56:37,1900-01-01 08:07:31,0 days 00:10:54
11754489,8028,5472,1900-01-01 07:16:05,1900-01-01 07:27:00,0 days 00:10:55
11730906,8089,6820,1900-01-01 07:09:05,1900-01-01 07:20:00,0 days 00:10:55
11722581,8028,5472,1900-01-01 07:36:05,1900-01-01 07:47:00,0 days 00:10:55
11754490,8028,5472,1900-01-01 07:36:05,1900-01-01 07:47:00,0 days 00:10:55
11722338,4407,6806,1900-01-01 07:35:25,1900-01-01 07:46:20,0 days 00:10:55
11730748,8089,6820,1900-01-01 07:09:05,1900-01-01 07:20:00,0 days 00:10:55
11722580,8028,5472,1900-01-01 07:16:05,1900-01-01 07:27:00,0 days 00:10:55
11721897,5791,5341,1900-01-01 08:14:16,1900-01-01 08:25:12,0 days 00:10:56
11722028,5791,5341,1900-01-01 08:14:16,1900-01-01 08:25:12,0 days 00:10:56
11722344,5173,3957,1900-01-01 08:14:54,1900-01-01 08:25:52,0 days 00:10:58
11721248,4776,6800,1900-01-01 07:00:16,1900-01-01 07:11:14,0 days 00:10:58
11722342,5173,3957,1900-01-01 08:02:54,1900-01-01 08:13:52,0 days 00:10:58
11721419,4776,6800,1900-01-01 07:18:16,1900-01-01 07:29:14,0 days 00:10:58
11721751,4645,5352,1900-01-01 07:12:09,1900-01-01 07:23:07,0 days 00:10:58
11721750,4645,5352,1900-01-01 07:04:09,1900-01-01 07:15:07,0 days 00:10:58
11723192,6716,3055,1900-01-01 07:08:17,1900-01-01 07:19:15,0 days 00:10:58
11721249,4776,6800,1900-01-01 07:18:16,1900-01-01 07:29:14,0 days 00:10:58
11717756,4302,5469,1900-01-01 08:02:37,1900-01-01 08:13:35,0 days 00:10:58
11717836,4302,5469,1900-01-01 07:42:37,1900-01-01 07:53:35,0 days 00:10:58
11717757,4302,5469,1900-01-01 07:42:37,1900-01-01 07:53:35,0 days 00:10:58
11721418,4776,6800,1900-01-01 07:00:16,1900-01-01 07:11:14,0 days 00:10:58
11717837,4302,5469,1900-01-01 08:02:37,1900-01-01 08:13:35,0 days 00:10:58
11723078,6716,3055,1900-01-01 07:08:17,1900-01-01 07:19:15,0 days 00:10:58
11723195,6714,3057,1900-01-01 08:03:20,1900-01-01 08:14:19,0 days 00:10:59
11722583,4430,5469,1900-01-01 08:14:41,1900-01-01 08:25:40,0 days 00:10:59
11723128,6714,3057,1900-01-01 08:03:20,1900-01-01 08:14:19,0 days 00:10:59
11754494,4430,5469,1900-01-01 08:14:41,1900-01-01 08:25:40,0 days 00:10:59
11725004,4755,4275,1900-01-01 08:12:00,1900-01-01 08:23:00,0 days 00:11:00
11723195,6730,3055,1900-01-01 08:02:49,1900-01-01 08:13:49,0 days 00:11:00
11751898,4755,4275,1900-01-01 07:38:00,1900-01-01 07:49:00,0 days 00:11:00
11751897,4755,4275,1900-01-01 07:21:00,1900-01-01 07:32:00,0 days 00:11:00
11722342,4411,5472,1900-01-01 08:05:00,1900-01-01 08:16:00,0 days 00:11:00
11722344,4411,5472,1900-01-01 08:17:00,1900-01-01 08:28:00,0 days 00:11:00
11723128,6730,3055,1900-01-01 08:02:49,1900-01-01 08:13:49,0 days 00:11:00
11724776,4755,4275,1900-01-01 08:12:00,1900-01-01 08:23:00,0 days 00:11:00
11751896,4755,4275,1900-01-01 07:00:00,1900-01-01 07:11:00,0 days 00:11:00
11724778,4302,4293,1900-01-01 08:05:13,1900-01-01 08:16:14,0 days 00:11:01
11725002,4302,4293,1900-01-01 07:12:13,1900-01-01 07:23:14,0 days 00:11:01
11725005,4302,4293,1900-01-01 07:55:13,1900-01-01 08:06:14,0 days 00:11:01
11721632,5805,5351,1900-01-01 07:45:46,1900-01-01 07:56:47,0 days 00:11:01
11721634,5805,5351,1900-01-01 08:02:46,1900-01-01 08:13:47,0 days 00:11:01
11724774,4302,4293,1900-01-01 07:12:13,1900-01-01 07:23:14,0 days 00:11:01
11724775,4302,4293,1900-01-01 07:33:13,1900-01-01 07:44:14,0 days 00:11:01
11729530,6123,6142,1900-01-01 07:05:14,1900-01-01 07:16:15,0 days 00:11:01
11725006,4302,4293,1900-01-01 08:05:13,1900-01-01 08:16:14,0 days 00:11:01
11722963,6714,3057,1900-01-01 07:12:18,1900-01-01 07:23:19,0 days 00:11:01
11725003,4302,4293,1900-01-01 07:33:13,1900-01-01 07:44:14,0 days 00:11:01
11723194,6714,3057,1900-01-01 07:53:18,1900-01-01 08:04:19,0 days 00:11:01
11723196,6714,3057,1900-01-01 08:14:18,1900-01-01 08:25:19,0 days 00:11:01
11725007,4302,4293,1900-01-01 08:15:13,1900-01-01 08:26:14,0 days 00:11:01
11723080,6714,3057,1900-01-01 07:53:18,1900-01-01 08:04:19,0 days 00:11:01
11721635,5805,5351,1900-01-01 08:11:46,1900-01-01 08:22:47,0 days 00:11:01
11723081,6714,3057,1900-01-01 08:14:18,1900-01-01 08:25:19,0 days 00:11:01
11724779,4302,4293,1900-01-01 08:15:13,1900-01-01 08:26:14,0 days 00:11:01
11721736,5805,5351,1900-01-01 07:37:46,1900-01-01 07:48:47,0 days 00:11:01
11721633,5805,5351,1900-01-01 07:54:46,1900-01-01 08:05:47,0 days 00:11:01
11724777,4302,4293,1900-01-01 07:55:13,1900-01-01 08:06:14,0 days 00:11:01
11724776,4302,4293,1900-01-01 07:45:13,1900-01-01 07:56:14,0 days 00:11:01
11725004,4302,4293,1900-01-01 07:45:13,1900-01-01 07:56:14,0 days 00:11:01
11724892,4258,4761,1900-01-01 07:41:42,1900-01-01 07:52:44,0 days 00:11:02
11725121,4258,4761,1900-01-01 08:01:42,1900-01-01 08:12:44,0 days 00:11:02
11724893,4258,4761,1900-01-01 08:01:42,1900-01-01 08:12:44,0 days 00:11:02
11723196,6730,3055,1900-01-01 08:13:47,1900-01-01 08:24:49,0 days 00:11:02
11722963,6730,3055,1900-01-01 07:11:47,1900-01-01 07:22:49,0 days 00:11:02
11725120,4258,4761,1900-01-01 07:41:42,1900-01-01 07:52:44,0 days 00:11:02
11725119,4258,4761,1900-01-01 07:21:42,1900-01-01 07:32:44,0 days 00:11:02
11723081,6730,3055,1900-01-01 08:13:47,1900-01-01 08:24:49,0 days 00:11:02
11723194,6730,3055,1900-01-01 07:52:47,1900-01-01 08:03:49,0 days 00:11:02
11724894,4258,4761,1900-01-01 08:11:42,1900-01-01 08:22:44,0 days 00:11:02
11724890,4258,4761,1900-01-01 07:01:42,1900-01-01 07:12:44,0 days 00:11:02
11725122,4258,4761,1900-01-01 08:11:42,1900-01-01 08:22:44,0 days 00:11:02
11725118,4258,4761,1900-01-01 07:01:42,1900-01-01 07:12:44,0 days 00:11:02
11724891,4258,4761,1900-01-01 07:21:42,1900-01-01 07:32:44,0 days 00:11:02
11723080,6730,3055,1900-01-01 07:52:47,1900-01-01 08:03:49,0 days 00:11:02
11730327,8090,6820,1900-01-01 08:04:57,1900-01-01 08:16:00,0 days 00:11:03
11722335,8028,3957,1900-01-01 07:07:05,1900-01-01 07:18:08,0 days 00:11:03
11730326,8090,6820,1900-01-01 07:59:57,1900-01-01 08:11:00,0 days 00:11:03
11730325,8090,6820,1900-01-01 07:54:57,1900-01-01 08:06:00,0 days 00:11:03
11722336,8028,3957,1900-01-01 07:20:05,1900-01-01 07:31:08,0 days 00:11:03
11730734,8090,6820,1900-01-01 08:01:57,1900-01-01 08:13:00,0 days 00:11:03
11730912,8090,6820,1900-01-01 08:01:57,1900-01-01 08:13:00,0 days 00:11:03
11723014,6731,3057,1900-01-01 07:52:52,1900-01-01 08:03:55,0 days 00:11:03
11717351,3582,3552,1900-01-01 07:26:02,1900-01-01 07:37:06,0 days 00:11:04
11717350,3582,3552,1900-01-01 07:04:02,1900-01-01 07:15:06,0 days 00:11:04
11717514,3582,3552,1900-01-01 08:06:02,1900-01-01 08:17:06,0 days 00:11:04
11717403,3582,3552,1900-01-01 07:46:02,1900-01-01 07:57:06,0 days 00:11:04
11717306,3582,3552,1900-01-01 08:06:02,1900-01-01 08:17:06,0 days 00:11:04
11717511,3582,3552,1900-01-01 07:04:02,1900-01-01 07:15:06,0 days 00:11:04
11717305,3582,3552,1900-01-01 07:46:02,1900-01-01 07:57:06,0 days 00:11:04
11717401,3582,3552,1900-01-01 07:04:02,1900-01-01 07:15:06,0 days 00:11:04
11717513,3582,3552,1900-01-01 07:46:02,1900-01-01 07:57:06,0 days 00:11:04
11717512,3582,3552,1900-01-01 07:26:02,1900-01-01 07:37:06,0 days 00:11:04
11717402,3582,3552,1900-01-01 07:26:02,1900-01-01 07:37:06,0 days 00:11:04
11717404,3582,3552,1900-01-01 08:06:02,1900-01-01 08:17:06,0 days 00:11:04
11722340,4407,6806,1900-01-01 07:49:16,1900-01-01 08:00:20,0 days 00:11:04
11722965,6714,3055,1900-01-01 07:58:18,1900-01-01 08:09:23,0 days 00:11:05
11722964,6714,3055,1900-01-01 07:37:18,1900-01-01 07:48:23,0 days 00:11:05
11754494,5173,5472,1900-01-01 08:13:54,1900-01-01 08:25:00,0 days 00:11:06
11722583,5173,5472,1900-01-01 08:13:54,1900-01-01 08:25:00,0 days 00:11:06
11722026,7036,5344,1900-01-01 07:41:25,1900-01-01 07:52:32,0 days 00:11:07
11729531,6113,6144,1900-01-01 07:22:45,1900-01-01 07:33:52,0 days 00:11:07
11717672,4302,5987,1900-01-01 07:07:37,1900-01-01 07:18:44,0 days 00:11:07
11722027,7036,5344,1900-01-01 07:56:25,1900-01-01 08:07:32,0 days 00:11:07
11729532,6113,6144,1900-01-01 07:34:45,1900-01-01 07:45:52,0 days 00:11:07
11721898,7036,5344,1900-01-01 07:56:25,1900-01-01 08:07:32,0 days 00:11:07
11722025,7036,5344,1900-01-01 07:25:25,1900-01-01 07:36:32,0 days 00:11:07
11721901,7036,5344,1900-01-01 07:10:25,1900-01-01 07:21:32,0 days 00:11:07
11721900,7036,5344,1900-01-01 07:25:25,1900-01-01 07:36:32,0 days 00:11:07
11721629,7036,5344,1900-01-01 07:10:25,1900-01-01 07:21:32,0 days 00:11:07
11752038,4260,4761,1900-01-01 07:53:37,1900-01-01 08:04:44,0 days 00:11:07
11721630,5781,5341,1900-01-01 07:21:00,1900-01-01 07:32:07,0 days 00:11:07
11752004,4260,4761,1900-01-01 07:45:37,1900-01-01 07:56:44,0 days 00:11:07
11721631,5781,5341,1900-01-01 07:29:00,1900-01-01 07:40:07,0 days 00:11:07
11752063,4260,4761,1900-01-01 07:20:37,1900-01-01 07:31:44,0 days 00:11:07
11752003,4260,4761,1900-01-01 07:28:37,1900-01-01 07:39:44,0 days 00:11:07
11721628,7036,5344,1900-01-01 07:01:25,1900-01-01 07:12:32,0 days 00:11:07
11751950,4260,4761,1900-01-01 07:37:37,1900-01-01 07:48:44,0 days 00:11:07
11721899,7036,5344,1900-01-01 07:41:25,1900-01-01 07:52:32,0 days 00:11:07
11722024,7036,5344,1900-01-01 07:10:25,1900-01-01 07:21:32,0 days 00:11:07
11721630,5791,5344,1900-01-01 07:20:16,1900-01-01 07:31:24,0 days 00:11:08
11717758,4846,5987,1900-01-01 07:19:53,1900-01-01 07:31:01,0 days 00:11:08
11721631,5791,5344,1900-01-01 07:28:16,1900-01-01 07:39:24,0 days 00:11:08
11717835,4846,5987,1900-01-01 07:19:53,1900-01-01 07:31:01,0 days 00:11:08
11722110,4645,5343,1900-01-01 07:02:09,1900-01-01 07:13:18,0 days 00:11:09
11722111,4645,5343,1900-01-01 07:17:09,1900-01-01 07:28:18,0 days 00:11:09
11722001,4645,5343,1900-01-01 07:17:09,1900-01-01 07:28:18,0 days 00:11:09
11722342,7568,6806,1900-01-01 08:04:06,1900-01-01 08:15:15,0 days 00:11:09
11729614,6113,6144,1900-01-01 08:01:45,1900-01-01 08:12:54,0 days 00:11:09
11722002,4645,5343,1900-01-01 07:02:09,1900-01-01 07:13:18,0 days 00:11:09
11722344,7568,6806,1900-01-01 08:16:06,1900-01-01 08:27:15,0 days 00:11:09
11729613,6113,6144,1900-01-01 07:50:45,1900-01-01 08:01:54,0 days 00:11:09
11729715,6123,6144,1900-01-01 07:05:42,1900-01-01 07:16:52,0 days 00:11:10
11722965,6727,3057,1900-01-01 07:58:45,1900-01-01 08:09:55,0 days 00:11:10
11722964,6727,3057,1900-01-01 07:37:45,1900-01-01 07:48:55,0 days 00:11:10
11729837,6123,6144,1900-01-01 07:05:42,1900-01-01 07:16:52,0 days 00:11:10
11722338,4418,5469,1900-01-01 07:36:34,1900-01-01 07:47:45,0 days 00:11:11
11721418,4773,6800,1900-01-01 07:00:02,1900-01-01 07:11:14,0 days 00:11:12
11721755,4784,5343,1900-01-01 07:45:27,1900-01-01 07:56:39,0 days 00:11:12
11721419,4773,6800,1900-01-01 07:18:02,1900-01-01 07:29:14,0 days 00:11:12
11721249,4773,6800,1900-01-01 07:18:02,1900-01-01 07:29:14,0 days 00:11:12
11721248,4773,6800,1900-01-01 07:00:02,1900-01-01 07:11:14,0 days 00:11:12
11722338,4430,5472,1900-01-01 07:35:48,1900-01-01 07:47:00,0 days 00:11:12
11721754,4784,5343,1900-01-01 07:37:27,1900-01-01 07:48:39,0 days 00:11:12
11721753,4784,5343,1900-01-01 07:29:27,1900-01-01 07:40:39,0 days 00:11:12
11721752,4784,5343,1900-01-01 07:21:27,1900-01-01 07:32:39,0 days 00:11:12
11725984,4766,4293,1900-01-01 08:11:06,1900-01-01 08:22:19,0 days 00:11:13
11725980,4766,4293,1900-01-01 07:45:06,1900-01-01 07:56:19,0 days 00:11:13
11725985,4766,4293,1900-01-01 08:17:06,1900-01-01 08:28:19,0 days 00:11:13
11725983,4766,4293,1900-01-01 08:04:06,1900-01-01 08:15:19,0 days 00:11:13
11725982,4766,4293,1900-01-01 07:58:06,1900-01-01 08:09:19,0 days 00:11:13
11725981,4766,4293,1900-01-01 07:51:06,1900-01-01 08:02:19,0 days 00:11:13
11725979,4766,4293,1900-01-01 07:39:06,1900-01-01 07:50:19,0 days 00:11:13
11722340,4418,5469,1900-01-01 07:50:32,1900-01-01 08:01:45,0 days 00:11:13
11723014,6727,3055,1900-01-01 07:52:09,1900-01-01 08:03:23,0 days 00:11:14
11722338,5173,6806,1900-01-01 07:35:06,1900-01-01 07:46:20,0 days 00:11:14
11722010,4645,5343,1900-01-01 08:02:09,1900-01-01 08:13:24,0 days 00:11:15
11721736,5781,5344,1900-01-01 07:37:00,1900-01-01 07:48:15,0 days 00:11:15
11721999,4645,5343,1900-01-01 07:47:09,1900-01-01 07:58:24,0 days 00:11:15
11721632,5781,5344,1900-01-01 07:45:00,1900-01-01 07:56:15,0 days 00:11:15
11722335,4407,5469,1900-01-01 07:09:25,1900-01-01 07:20:40,0 days 00:11:15
11721635,5781,5344,1900-01-01 08:11:00,1900-01-01 08:22:15,0 days 00:11:15
11721634,5781,5344,1900-01-01 08:02:00,1900-01-01 08:13:15,0 days 00:11:15
11721633,5781,5344,1900-01-01 07:54:00,1900-01-01 08:05:15,0 days 00:11:15
11720180,4313,4421,1900-01-01 07:32:42,1900-01-01 07:43:57,0 days 00:11:15
11720179,4313,4421,1900-01-01 07:19:42,1900-01-01 07:30:57,0 days 00:11:15
11722336,4407,5469,1900-01-01 07:22:25,1900-01-01 07:33:40,0 days 00:11:15
11722011,4645,5343,1900-01-01 08:14:09,1900-01-01 08:25:24,0 days 00:11:15
11722000,4645,5343,1900-01-01 07:32:09,1900-01-01 07:43:24,0 days 00:11:15
11722115,4645,5343,1900-01-01 08:14:09,1900-01-01 08:25:24,0 days 00:11:15
11722114,4645,5343,1900-01-01 08:02:09,1900-01-01 08:13:24,0 days 00:11:15
11720065,4313,4421,1900-01-01 07:04:42,1900-01-01 07:15:57,0 days 00:11:15
11722112,4645,5343,1900-01-01 07:32:09,1900-01-01 07:43:24,0 days 00:11:15
11720178,4313,4421,1900-01-01 07:04:42,1900-01-01 07:15:57,0 days 00:11:15
11722113,4645,5343,1900-01-01 07:47:09,1900-01-01 07:58:24,0 days 00:11:15
11720064,4313,4421,1900-01-01 07:19:42,1900-01-01 07:30:57,0 days 00:11:15
11720063,4313,4421,1900-01-01 07:32:42,1900-01-01 07:43:57,0 days 00:11:15
11721897,7036,5344,1900-01-01 08:13:16,1900-01-01 08:24:32,0 days 00:11:16
11752005,4258,4761,1900-01-01 08:03:05,1900-01-01 08:14:21,0 days 00:11:16
11752039,4258,4761,1900-01-01 08:11:05,1900-01-01 08:22:21,0 days 00:11:16
11717671,4302,5987,1900-01-01 07:24:28,1900-01-01 07:35:44,0 days 00:11:16
11722028,7036,5344,1900-01-01 08:13:16,1900-01-01 08:24:32,0 days 00:11:16
11730467,8089,6806,1900-01-01 07:20:19,1900-01-01 07:31:36,0 days 00:11:17
11730909,8089,6806,1900-01-01 07:32:19,1900-01-01 07:43:36,0 days 00:11:17
11730322,8089,6806,1900-01-01 07:38:19,1900-01-01 07:49:36,0 days 00:11:17
11730324,8089,6806,1900-01-01 07:48:19,1900-01-01 07:59:36,0 days 00:11:17
11730323,8089,6806,1900-01-01 07:43:19,1900-01-01 07:54:36,0 days 00:11:17
11730737,8089,6806,1900-01-01 07:32:19,1900-01-01 07:43:36,0 days 00:11:17
11730320,8089,6806,1900-01-01 07:26:19,1900-01-01 07:37:36,0 days 00:11:17
11730908,8089,6806,1900-01-01 07:22:19,1900-01-01 07:33:36,0 days 00:11:17
11730735,8089,6806,1900-01-01 07:52:19,1900-01-01 08:03:36,0 days 00:11:17
11730910,8089,6806,1900-01-01 07:44:19,1900-01-01 07:55:36,0 days 00:11:17
11721634,5805,5341,1900-01-01 08:02:46,1900-01-01 08:14:03,0 days 00:11:17
11730317,8089,6806,1900-01-01 07:04:19,1900-01-01 07:15:36,0 days 00:11:17
11730911,8089,6806,1900-01-01 07:52:19,1900-01-01 08:03:36,0 days 00:11:17
11730738,8089,6806,1900-01-01 07:22:19,1900-01-01 07:33:36,0 days 00:11:17
11730321,8089,6806,1900-01-01 07:31:19,1900-01-01 07:42:36,0 days 00:11:17
11721632,5805,5341,1900-01-01 07:45:46,1900-01-01 07:57:03,0 days 00:11:17
11730739,8089,6806,1900-01-01 07:10:19,1900-01-01 07:21:36,0 days 00:11:17
11721635,5805,5341,1900-01-01 08:11:46,1900-01-01 08:23:03,0 days 00:11:17
11730736,8089,6806,1900-01-01 07:44:19,1900-01-01 07:55:36,0 days 00:11:17
11730319,8089,6806,1900-01-01 07:15:19,1900-01-01 07:26:36,0 days 00:11:17
11730907,8089,6806,1900-01-01 07:10:19,1900-01-01 07:21:36,0 days 00:11:17
11721736,5805,5341,1900-01-01 07:37:46,1900-01-01 07:49:03,0 days 00:11:17
11721633,5805,5341,1900-01-01 07:54:46,1900-01-01 08:06:03,0 days 00:11:17
11730318,8089,6806,1900-01-01 07:10:19,1900-01-01 07:21:36,0 days 00:11:17
11752446,4310,4421,1900-01-01 07:14:39,1900-01-01 07:25:57,0 days 00:11:18
11752447,4310,4421,1900-01-01 07:25:39,1900-01-01 07:36:57,0 days 00:11:18
11752449,4310,4421,1900-01-01 07:43:39,1900-01-01 07:54:57,0 days 00:11:18
11721756,4784,5343,1900-01-01 07:53:27,1900-01-01 08:04:45,0 days 00:11:18
11752448,4310,4421,1900-01-01 07:35:39,1900-01-01 07:46:57,0 days 00:11:18
11721757,4784,5343,1900-01-01 08:01:27,1900-01-01 08:12:45,0 days 00:11:18
11752445,4310,4421,1900-01-01 07:05:39,1900-01-01 07:16:57,0 days 00:11:18
11721759,4784,5343,1900-01-01 08:17:27,1900-01-01 08:28:45,0 days 00:11:18
11721758,4784,5343,1900-01-01 08:09:27,1900-01-01 08:20:45,0 days 00:11:18
11726433,4757,4293,1900-01-01 07:58:00,1900-01-01 08:09:19,0 days 00:11:19
11726326,4757,4293,1900-01-01 08:10:00,1900-01-01 08:21:19,0 days 00:11:19
11723193,6724,3057,1900-01-01 07:30:00,1900-01-01 07:41:19,0 days 00:11:19
11726434,4757,4293,1900-01-01 08:10:00,1900-01-01 08:21:19,0 days 00:11:19
11726429,4757,4293,1900-01-01 07:10:00,1900-01-01 07:21:19,0 days 00:11:19
11723079,6724,3057,1900-01-01 07:30:00,1900-01-01 07:41:19,0 days 00:11:19
11754490,8027,3957,1900-01-01 07:34:20,1900-01-01 07:45:39,0 days 00:11:19
11726331,4757,4293,1900-01-01 07:10:00,1900-01-01 07:21:19,0 days 00:11:19
11730328,8090,6806,1900-01-01 08:11:17,1900-01-01 08:22:36,0 days 00:11:19
11726328,4757,4293,1900-01-01 07:46:00,1900-01-01 07:57:19,0 days 00:11:19
11726327,4757,4293,1900-01-01 07:58:00,1900-01-01 08:09:19,0 days 00:11:19
11730326,8089,6800,1900-01-01 07:58:31,1900-01-01 08:09:50,0 days 00:11:19
11722580,8027,3957,1900-01-01 07:14:20,1900-01-01 07:25:39,0 days 00:11:19
11726430,4757,4293,1900-01-01 07:22:00,1900-01-01 07:33:19,0 days 00:11:19
11722581,8027,3957,1900-01-01 07:34:20,1900-01-01 07:45:39,0 days 00:11:19
11730734,8089,6800,1900-01-01 08:00:31,1900-01-01 08:11:50,0 days 00:11:19
11730912,8089,6800,1900-01-01 08:00:31,1900-01-01 08:11:50,0 days 00:11:19
11730913,8090,6806,1900-01-01 08:11:17,1900-01-01 08:22:36,0 days 00:11:19
11726329,4757,4293,1900-01-01 07:34:00,1900-01-01 07:45:19,0 days 00:11:19
11730325,8089,6800,1900-01-01 07:53:31,1900-01-01 08:04:50,0 days 00:11:19
