OBJECTID,GF_SEQ_ID,BATCH_ID,ACTION,LAMP_1_ACTION,LAMP_2_ACTION,LAMP_3_ACTION,ASSETNUM,POLE_TYPE,POLE_NUMBER,POLE_OWNER,ARM_LENGTH,MATERIAL,MATERIAL_REF_ID,POSITION_X,POSITION_Y,L1_WATT,L1_TYPE,L1_LUMINAIRE,L1_SIDE,L1_RTI_ID,L2_WATT,L2_TYPE,L2_LUMINAIRE,L2_SIDE,L2_RTI_ID,L3_WATT,L3_TYPE,L3_LUMINAIRE,L3_SIDE,L3_RTI_ID,STREET_NAME,STREET_TYPE,STREET_ADDRESS,STREET_BLOCK,ASSESSOR_PARCEL_NUMBER,PROJECT,NOTES,STATUS,DISTRICT,NEIGHBORHOOD,EQUIPMENT_ACCEPT_DT,ASSET_DATA_INTEGRATION_DT,EQUIPMENT_CHANGE_DT,EQUIPMENT_REMOVE_DT,CALC_EQUIPMENT_ACCEPT_DT,CALC_EQUIPMENT_CHANGE_DT,CALC_EQUIPMENT_REMOVE_DT,CALC_EQUIPMENT_ACCEPT_IP_ID,CALC_EQUIPMENT_CHANGE_IP_ID,CALC_EQUIPMENT_REMOVE_IP_ID,CALC_DATA_INTEGRATION_DT,GLOBALID,CreationDate,Creator,EditDate,Editor,geometryType,x,y,crs
166015,2870,1279,none,none,none,none,D10P0041,TP-StdSteel,163,,,Steel,,6006807.6896,2116688.746,72,LED,RoadFocus,R,5523,,,,,,,,,,,CLAY,ST,1665,1600,0600,LED SLight Conversion by Grid..,,ACTIVE,3,Neighborhood),,,1524571260000,,,,,,,,,ceb95897-abb6-4b87-8e41-bdbf96ade24d,1649814105332,shreepad_sfpuc,1649814105332,shreepad_sfpuc,esriGeometryPoint,6006807.689375,2116688.74625,102643
166016,2871,1279,none,none,none,none,D10P0042,TP-StdSteel,165,,,Steel,,6006909.8681,2116703.1901,72,LED,RoadFocus,R,5523,,,,,,,,,,,CLAY,ST,1635,1600,0600,LED SLight Conversion by Grid..,,ACTIVE,3,Neighborhood),,,1524571260000,,,,,,,,,9f58fbeb-fb47-4f9d-ad78-7d2aa2f11522,1649814105332,shreepad_sfpuc,1649814105332,shreepad_sfpuc,esriGeometryPoint,6006909.868125,2116703.19,102643
166017,2872,1279,none,none,none,none,D10P0043,TP-StdSteel,167,,,Steel,,6006686.293,2116671.7339,108,LED,RoadFocus,R,5652,,,,,,,,,,,CLAY,ST,,1600,0600,,from Outage List..,ACTIVE,3,Neighborhood),,,1500292860000,,,,,,,,,957aaa19-67d5-405a-bb40-9d2f828b01da,1649814105332,shreepad_sfpuc,1649814105332,shreepad_sfpuc,esriGeometryPoint,6006686.293125,2116671.73375,102643
166018,3050,1279,none,none,none,none,D10P0255,SL-StdSteel,176,,,Steel,,6006272.166,2116986.9891,72,LED,RoadFocus,R,5523,,,,,,,,,,,WASHINGTON,ST,1756,1700,0500,LED SLight Conversion by Grid..,Pole Type changed.. 2019Mar11,ACTIVE,3,Neighborhood),,,1522411260000,,,,,,,,,8383fe2e-b655-4203-a863-4ea0a642c596,1649814105332,shreepad_sfpuc,1649814105332,shreepad_sfpuc,esriGeometryPoint,6006272.16625,2116986.989375,102643
166019,3051,1279,none,none,none,none,D10P0256,SL-RndConc,181,,,Concrete,,6005652.476,2116854.1439,72,LED,RoadFocus,R,5523,,,,,,,,,,,WASHINGTON,ST,,1800,0600,LED SLight Conversion by Grid..,,ACTIVE,2,Neighborhood),,,1522411260000,,,,,,,,,fd81b279-6d75-4b5e-b269-0ac6a22c6a2e,1649814105332,shreepad_sfpuc,1649814105332,shreepad_sfpuc,esriGeometryPoint,6005652.47625,2116854.14375,102643
166020,3052,1279,none,none,none,none,D10P0257,TS-StdSteel,182,,,Steel,,6005709.2703,2115920.0448,108,LED,RoadFocus,R,5652,,,,,,,,,,,CALIFORNIA,ST,,1800,,LED SLight Conversion from Outage List..,,ACTIVE,2,Neighborhood),,1317038460000,1511352060000,,,,,,,,,93952849-7039-42a9-a70b-54e3c9d84543,1649814105332,shreepad_sfpuc,1649814105332,shreepad_sfpuc,esriGeometryPoint,6005709.27,2115920.045,102643
166021,3053,1279,none,none,none,none,D10P0258,SL-StdSteel,141,,,Steel,,6007453.508,2117431.0921,72,LED,RoadFocus,R,5523,,,,,,,,,,,HYDE,ST,1459,1400,,LED SLight Conversion by Grid..,,ACTIVE,3,Neighborhood),,1317038460000,1523793660000,,,,,,,,,44b7f383-02be-4b9a-94e1-e884f24c818a,1649814105332,shreepad_sfpuc,1649814105332,shreepad_sfpuc,esriGeometryPoint,6007453.508125,2117431.091875,102643
166022,2865,1279,none,none,none,none,D10P0036,TP-StdSteel,152,,,Steel,,6007526.0966,2116829.7134,72,LED,RoadFocus,R,5523,,,,,,,,,,,CLAY,ST,1500,1500,0200,LED SLight Conversion by Grid..,,ACTIVE,3,Neighborhood),,,1524571260000,,,,,,,,,519228f6-cc27-4f87-b434-fba8926a4e42,1649814105332,shreepad_sfpuc,1649814105332,shreepad_sfpuc,esriGeometryPoint,6007526.096875,2116829.713125,102643
166023,5666,1279,none,none,none,none,E12P0180,TP-POGsteel,62,,,Steel,,6012133.5781,2115349.2591,400,HP,Post Top,T,5097,400,HP,Pole Mounted,R,5097,400,HP,Pole Mounted,H,5097,MARKET,ST,,0600,0300,,,ACTIVE,3,Neighborhood),,,,,,,,,,,,9473ae64-82c9-49c8-8104-ee1e5a3ce8b1,1649814105332,shreepad_sfpuc,1649814105332,shreepad_sfpuc,esriGeometryPoint,6012133.578125,2115349.259375,102643
166024,5663,1279,none,none,none,none,E12P0177,TP-POGsteel,516,,,Steel,,6012236.3137,2115448.1292,400,HP,Post Top,T,5097,400,HP,Pole Mounted,R,5097,400,HP,Pole Mounted,H,5097,MARKET,ST,582,0500,0200,,,ACTIVE,3,Neighborhood),,,,,,,,,,,,6206ce70-8a4b-4b12-a778-c2d0aa30fc4b,1649814105332,shreepad_sfpuc,1649814105332,shreepad_sfpuc,esriGeometryPoint,6012236.31375,2115448.129375,102643
166025,5664,1279,none,none,none,none,E12P0178,TP-POGsteel,517,,,Steel,,6012332.8991,2115442.3927,400,HP,Post Top,T,5097,400,HP,Pole Mounted,R,5097,400,HP,Pole Mounted,H,5097,MARKET,ST,595,0500,3700,,,ACTIVE,6,Neighborhood),,,,,,,,,,,,3bf36707-ede8-4022-84d0-7e6a77469368,1649814105332,shreepad_sfpuc,1649814105332,shreepad_sfpuc,esriGeometryPoint,6012332.899375,2115442.3925,102643
166026,5665,1279,none,none,none,none,E12P0179,TP-POGsteel,61,,,Steel,,6012259.1909,2115371.8867,400,HP,Post Top,T,5097,400,HP,Pole Mounted,R,5097,400,HP,Pole Mounted,H,5097,MARKET,ST,601,0600,3700,,,ACTIVE,6,Neighborhood),,,,,,,,,,,,306a9ef3-f64b-4f5a-bb3d-63f55e021477,1649814105332,shreepad_sfpuc,1649814105332,shreepad_sfpuc,esriGeometryPoint,6012259.190625,2115371.886875,102643
166027,5667,1279,none,none,none,none,E12P0181,TP-POGsteel,63,,,Steel,,6012190.5411,2115306.2193,400,HP,Post Top,T,5097,400,HP,Pole Mounted,R,5097,400,HP,Pole Mounted,H,5097,MARKET,ST,,0600,3700,,,ACTIVE,6,Neighborhood),,,,,,,,,,,,9d586bcb-f6b6-472a-81b6-1cf953a5eb7f,1649814105332,shreepad_sfpuc,1649814105332,shreepad_sfpuc,esriGeometryPoint,6012190.54125,2115306.219375,102643
166028,5668,1279,none,none,none,none,E12P0182,TP-POGsteel,64,,,Steel,,6012025.4259,2115245.3205,400,HP,Post Top,T,5097,400,HP,Pole Mounted,R,5097,400,HP,Pole Mounted,H,5097,MARKET,ST,600,0600,0300,,,ACTIVE,3,Neighborhood),,,,,,,,,,,,098fd87a-3c7f-4930-aed1-4ee4e29e54d2,1649814105332,shreepad_sfpuc,1649814105332,shreepad_sfpuc,esriGeometryPoint,6012025.425625,2115245.320625,102643
166029,5669,1279,none,none,none,none,E12P0183,TP-POGsteel,65,,,Steel,,6012125.5045,2115244.008,400,HP,Post Top,T,5097,400,HP,Pole Mounted,R,5097,400,HP,Pole Mounted,H,5097,MARKET,ST,625,0600,3700,,,ACTIVE,6,Neighborhood),,,,,,,,,,,,b9c28365-6283-4694-bb97-c413607d23bd,1649814105332,shreepad_sfpuc,1649814105332,shreepad_sfpuc,esriGeometryPoint,6012125.504375,2115244.008125,102643
166030,5670,1279,none,none,none,none,E12P0184,TP-POGsteel,66,,,Steel,,6011942.306,2115165.8467,400,HP,Post Top,T,5097,400,HP,Pole Mounted,R,5097,400,HP,Pole Mounted,H,5097,MARKET,ST,600,0600,0300,,,ACTIVE,3,Neighborhood),,,,,,,,,,,,4622a489-de42-4797-9d50-4d09e289c4fb,1649814105332,shreepad_sfpuc,1649814105332,shreepad_sfpuc,esriGeometryPoint,6011942.30625,2115165.846875,102643
166031,5671,1279,none,none,none,none,E12P0185,TP-POGsteel,67,,,Steel,,6012060.4678,2115181.7968,400,HP,Post Top,T,5097,400,HP,Pole Mounted,R,5097,400,HP,Pole Mounted,H,5097,MARKET,ST,,0600,3700,,,ACTIVE,6,Neighborhood),,,,,,,,,,,,ea2cd5b8-ce33-4b79-bd85-38c6f39ee04c,1649814105332,shreepad_sfpuc,1649814105332,shreepad_sfpuc,esriGeometryPoint,6012060.4675,2115181.796875,102643
166032,5099,1279,none,none,none,none,E10P0140,SL-StdSteel,132,,,Steel,,6007245.2378,2115788.4694,72,LED,RoadFocus,R,5523,,,,,,,,,,,LARKIN,ST,,1300,0200,LED SLight Conversion by Grid..,,ACTIVE,3,Neighborhood),,,1527768060000,,,,,,,,,f4a27230-1e19-418b-b234-adff06154ffd,1649814105332,shreepad_sfpuc,1649814105332,shreepad_sfpuc,esriGeometryPoint,6007245.2375,2115788.469375,102643
166033,5100,1279,none,none,none,none,E10P0141,SL-StdSteel,53,,,Steel,,6008351.3175,2114468.4886,145,LED,RoadFocus,R,5781,,,,,,,,,,,LEAVENWORTH,ST,,0500,0300,LED SLight Conversion by Grid..,,ACTIVE,6,Neighborhood),,,1528286460000,,,,,,,,,31bbe8cd-074e-4ad8-969a-585e1b9c6f8d,1649814105332,shreepad_sfpuc,1649814105332,shreepad_sfpuc,esriGeometryPoint,6008351.3175,2114468.48875,102643
166034,5698,1279,none,none,none,none,E12P0212,SL-StdSteel,16,,,Steel,,6012621.6769,2114585.9077,54,LED,RoadFocus,R,5711,,,,,,,,,,,MINNA,ST,100,0100,3700,LED SLight Conversion by Grid..,,ACTIVE,6,Neighborhood),,,1524657660000,,,,,,,,,bdfb1d47-26c4-445c-9ea7-fda8dbbd50af,1649814105332,shreepad_sfpuc,1649814105332,shreepad_sfpuc,esriGeometryPoint,6012621.676875,2114585.9075,102643
166035,5695,1279,none,none,none,none,E12P0209,SL-StdSteel,12,,,Steel,,6012831.9575,2114784.8335,54,LED,RoadFocus,R,5711,,,,,,,,,,,MINNA,ST,,0100,3700,LED SLight Conversion by Grid..,,ACTIVE,6,Neighborhood),,,1524657660000,,,,,,,,,f5a6d651-7bd3-40a4-b444-c2a69ddba408,1649814105332,shreepad_sfpuc,1649814105332,shreepad_sfpuc,esriGeometryPoint,6012831.9575,2114784.83375,102643
166036,5696,1279,none,none,none,none,E12P0210,SL-StdSteel,13,,,Steel,,6012287.0195,2114233.6195,54,LED,RoadFocus,R,5711,,,,,,,,,,,MINNA,ST,,0100,3700,LED SLight Conversion by Grid..,,ACTIVE,6,Neighborhood),,,1524657660000,,,,,,,,,bd2f3c2c-983f-46b8-8874-9a735c037f21,1649814105332,shreepad_sfpuc,1649814105332,shreepad_sfpuc,esriGeometryPoint,6012287.019375,2114233.619375,102643
166037,5697,1279,none,none,none,none,E12P0211,SL-StdSteel,14,,,Steel,,6012718.7024,2114678.2779,54,LED,RoadFocus,R,5711,,,,,,,,,,,MINNA,ST,,0100,3700,LED SLight Conversion by Grid..,,ACTIVE,6,Neighborhood),,,1524657660000,,,,,,,,,14dba5e7-9a08-4e5f-96cb-0be66e037d82,1649814105332,shreepad_sfpuc,1649814105332,shreepad_sfpuc,esriGeometryPoint,6012718.7025,2114678.278125,102643
166038,5699,1279,none,none,none,none,E12P0213,SL-StdSteel,18,,,Steel,,6012521.637,2114490.6678,54,LED,RoadFocus,R,5711,,,,,,,,,,,MINNA,ST,142,0100,3700,LED SLight Conversion by Grid..,,ACTIVE,6,Neighborhood),,,1524657660000,,,,,,,,,f1aecc46-e3da-40e5-9eb4-557cc2d91407,1649814105332,shreepad_sfpuc,1649814105332,shreepad_sfpuc,esriGeometryPoint,6012521.636875,2114490.6675,102643
166039,5700,1279,none,none,none,none,E12P0214,SL-StdSteel,33,,,Steel,,6013688.9524,2115850.4535,108,LED,RoadFocus,R,5652,,,,,,,,,,,MISSION,ST,,0300,3700,LED SLight Conversion Project-Mission St,,ACTIVE,6,Neighborhood),,,1496232060000,,,,,,,,,6e816e22-ddd4-4a41-8a86-f846d164fbfb,1649814105332,shreepad_sfpuc,1649814105332,shreepad_sfpuc,esriGeometryPoint,6013688.9525,2115850.45375,102643
166040,5701,1279,none,none,none,none,E12P0215,SL-StdSteel,41,,,Steel,,6013553.9901,2115721.9667,108,LED,RoadFocus,R,5652,108,LED,RoadFocus,H,5652,,,,,,MISSION,ST,,0400,3700,LED SLight Conversion Project-Mission St,,REMOVED,6,Neighborhood),,,1496232060000,1571140860000,,,,,,,,597d2565-c7b8-4bd1-8ee3-771e32342027,1649814105332,shreepad_sfpuc,1649814105332,shreepad_sfpuc,esriGeometryPoint,6013553.99,2115721.966875,102643
166041,5702,1279,none,none,none,none,E12P0216,SL-StdSteel,42,,,Steel,,6013581.984,2115829.5149,108,LED,RoadFocus,R,5652,,,,,,,,,,,MISSION,ST,,0400,3700,LED SLight Conversion Project-Mission St,Basement 50 FREMONT ST,ACTIVE,6,Neighborhood),,,1496232060000,,,,,,,,,e2ff8eef-eff7-4e4b-ae89-9b79ec76aaa0,1649814105332,shreepad_sfpuc,1649814105332,shreepad_sfpuc,esriGeometryPoint,6013581.98375,2115829.515,102643
166042,5703,1279,none,none,none,none,E12P0217,SL-StdSteel,43,,,Steel,,6013492.4273,2115663.3577,108,LED,RoadFocus,R,5652,108,LED,RoadFocus,H,5652,,,,,,MISSION,ST,440,0400,3700,LED SLight Conversion Project-Mission St,,REMOVED,6,Neighborhood),,,1496232060000,1610625660000,,,,,,,,383a689e-d7fa-4ecf-a9d7-3e4d2939fd27,1649814105332,shreepad_sfpuc,1649814105332,shreepad_sfpuc,esriGeometryPoint,6013492.4275,2115663.3575,102643
166043,5704,1279,none,none,none,none,E12P0218,SL-StdSteel,44,,,Steel,,6013513.1181,2115763.6601,108,LED,RoadFocus,R,5652,,,,,,,,,,,MISSION,ST,,0400,3700,LED SLight Conversion Project-Mission St,Basement 50 FREMONT ST,ACTIVE,6,Neighborhood),,,1496232060000,,,,,,,,,f51599b1-9bc3-4e9c-8a20-c34d8b4b949a,1649814105332,shreepad_sfpuc,1649814105332,shreepad_sfpuc,esriGeometryPoint,6013513.118125,2115763.66,102643
166044,5705,1279,none,none,none,none,E12P0219,TS-StdSteel,45,,,Steel,,6013429.457,2115603.4087,108,LED,RoadFocus,R,5652,,,,,,,,,,,MISSION,ST,,0400,3700,LED SLight Conversion Project-Mission St,,REMOVED,6,Neighborhood),,,1496232060000,1571140860000,,,,,,,,f2294ac6-2c8d-4634-9eae-0a1f3c3f4497,1649814105332,shreepad_sfpuc,1649814105332,shreepad_sfpuc,esriGeometryPoint,6013429.456875,2115603.40875,102643
166045,11955,1279,none,none,none,none,H11P0183,SL-StdSteel,124,,,Steel,,6009838.5331,2109635.9209,108,LED,RoadFocus,R,5652,,,,,,,,,,,HARRISON,ST,,1200,3700,LED SLight Conversion by Grid..,Updated today..,ACTIVE,6,Neighborhood),,,1506945660000,,,,,,,,,2604eed4-dfd3-45c4-9ebc-5d42789bffaa,1649814105332,shreepad_sfpuc,1649814105332,shreepad_sfpuc,esriGeometryPoint,6009838.533125,2109635.920625,102643
166046,11953,1279,none,none,none,none,H11P0181,TS-StdSteel,122,,,Steel,,6010031.7381,2109820.918,108,LED,RoadFocus,R,5652,,,,,,,,,,,HARRISON,ST,,1200,3700,LED SLight Conversion by Grid..,Updated today..,ACTIVE,6,Neighborhood),,,1506945660000,,,,,,,,,5580ed67-f907-4151-ab3e-a99edd909c12,1649814105332,shreepad_sfpuc,1649814105332,shreepad_sfpuc,esriGeometryPoint,6010031.738125,2109820.918125,102643
166047,11954,1279,none,none,none,none,H11P0182,SL-StdSteel,123,,,Steel,,6009689.7245,2109393.958,108,LED,RoadFocus,R,5652,,,,,,,,,,,HARRISON,ST,,1200,3700,LED SLight Conversion by Grid..,Updated today..,ACTIVE,6,Neighborhood),,,1506945660000,,,,,,,,,c05fd7eb-6b8e-4dae-9b90-5f910ed32058,1649814105332,shreepad_sfpuc,1649814105332,shreepad_sfpuc,esriGeometryPoint,6009689.724375,2109393.958125,102643
166048,11767,1279,none,none,none,none,H10P0424,SL-Ceiling,131,,,Steel,,6006298.3481,2108661.3285,145,LED,RoadFocus,R,5781,,,,,,,,,,,STEVENSON,ST,,1300,,,SL Pole Asset (Field verified..),ACTIVE,,Neighborhood),,1571745660000,,,,,,,,,,28a71d4d-8e48-498e-ae78-b1524d6051a9,1649814105332,shreepad_sfpuc,1649814105332,shreepad_sfpuc,esriGeometryPoint,6006298.348125,2108661.32875,102643
166049,11783,1279,none,none,none,none,H11P0011,SL-StdSteel,52,,,Steel,,6010584.8238,2109262.0134,108,LED,RoadFocus,R,5652,,,,,,,,,,,08TH,ST,,0500,3700,LED SLight Conversion by Grid..,,ACTIVE,6,Neighborhood),,,1502712060000,,,,,,,,,5883df0b-49ba-4266-9f93-ddbe4ec4c0f8,1649814105332,shreepad_sfpuc,1649814105332,shreepad_sfpuc,esriGeometryPoint,6010584.82375,2109262.013125,102643
166050,11780,1279,none,none,none,none,H11P0008,SL-StdSteel,45,,,Steel,,6010335.4749,2109625.0834,108,LED,RoadFocus,R,5652,,,,,,,,,,,08TH,ST,,0400,3700,LED SLight Conversion by Grid..,1/2 STATE,ACTIVE,6,Neighborhood),,,1502712060000,,,,,,,,,d3b603ed-dd76-4944-860b-de17afa89338,1649814105332,shreepad_sfpuc,1649814105332,shreepad_sfpuc,esriGeometryPoint,6010335.475,2109625.083125,102643
166051,11781,1279,none,none,none,none,H11P0009,SL-StdSteel,47,,,Steel,,6010421.648,2109534.5345,108,LED,RoadFocus,R,5652,,,,,,,,,,,08TH,ST,,0400,3700,LED SLight Conversion by Grid..,,ACTIVE,6,Neighborhood),,,1502712060000,,,,,,,,,f51fb309-45b6-4ed7-9f9e-8fd90f336aaf,1649814105332,shreepad_sfpuc,1649814105332,shreepad_sfpuc,esriGeometryPoint,6010421.648125,2109534.534375,102643
166052,11782,1279,none,none,none,none,H11P0010,SL-StdSteel,51,,,Steel,,6010560.203,2109334.803,108,LED,RoadFocus,E,5652,108,LED,RoadFocus,W,5652,,,,,,08TH,ST,,0500,3700,LED SLight Conversion by Grid..,,ACTIVE,6,Neighborhood),,,1502712060000,,,,,,,,,25b74148-11e9-460e-9404-891a60a264a3,1649814105332,shreepad_sfpuc,1649814105332,shreepad_sfpuc,esriGeometryPoint,6010560.203125,2109334.803125,102643
166053,11784,1279,none,none,none,none,H11P0012,SL-StdSteel,55,,,Steel,,6010759.7998,2109178.5417,108,LED,RoadFocus,R,5652,,,,,,,,,,,08TH,ST,541/545,0500,3700,LED SLight Conversion by Grid..,,ACTIVE,6,Neighborhood),,,1502712060000,,,,,,,,,4697ce14-9a8c-4a6a-aae3-42647e1bbe74,1649814105332,shreepad_sfpuc,1649814105332,shreepad_sfpuc,esriGeometryPoint,6010759.8,2109178.541875,102643
166054,11785,1279,none,none,none,none,H11P0013,SL-StdSteel,58,,,Steel,,6010817.4184,2109020.8228,108,LED,RoadFocus,R,5652,,,,,,,,,,,08TH,ST,,0500,3700,LED SLight Conversion by Grid..,,ACTIVE,6,Neighborhood),,,1502712060000,,,,,,,,,284d762d-614b-4a09-8326-160e5aef1fe5,1649814105332,shreepad_sfpuc,1649814105332,shreepad_sfpuc,esriGeometryPoint,6010817.418125,2109020.8225,102643
166055,11786,1279,none,none,none,none,H11P0014,SL-FluteSteel,510,,,Steel,,6010909.7289,2108925.1009,108,LED,RoadFocus,R,5652,,,,,,,,,,,08TH,ST,,0500,3700,LED SLight Conversion by Grid..,,ACTIVE,6,Neighborhood),,,1502712060000,,,,,,,,,c877fc76-d483-4e6c-9f0f-9c2e5b645450,1649814105332,shreepad_sfpuc,1649814105332,shreepad_sfpuc,esriGeometryPoint,6010909.72875,2108925.100625,102643
166056,11787,1279,none,none,none,none,H11P0015,SL-StdSteel,61,,,Steel,,6011201.2663,2108699.1548,108,LED,RoadFocus,R,5652,,,,,,,,,,,08TH,ST,,0600,3700,LED SLight Conversion by Grid..,,ACTIVE,6,Neighborhood),,,1502712060000,,,,,,,,,2ed3a798-f4e4-4d86-ba20-af49e6345a3b,1649814105332,shreepad_sfpuc,1649814105332,shreepad_sfpuc,esriGeometryPoint,6011201.26625,2108699.155,102643
166057,11788,1279,none,none,none,none,H11P0016,SL-StdSteel,62,,,Steel,,6010975.8823,2108856.5061,108,LED,RoadFocus,R,5652,,,,,,,,,,,08TH,ST,,0600,3700,LED SLight Conversion by Grid..,,ACTIVE,6,Neighborhood),,,1502712060000,,,,,,,,,a49760d7-4f64-451a-98ff-153fc6be3994,1649814105332,shreepad_sfpuc,1649814105332,shreepad_sfpuc,esriGeometryPoint,6010975.8825,2108856.50625,102643
166058,11789,1279,none,none,none,none,H11P0017,SL-StdSteel,64,,,Steel,,6011062.2375,2108766.9595,108,LED,RoadFocus,R,5652,,,,,,,,,,,08TH,ST,,0600,3700,LED SLight Conversion by Grid..,,ACTIVE,6,Neighborhood),,,1502712060000,,,,,,,,,f276651a-9da1-4762-9baa-31752db1afbf,1649814105332,shreepad_sfpuc,1649814105332,shreepad_sfpuc,esriGeometryPoint,6011062.2375,2108766.959375,102643
166059,11964,1279,none,none,none,none,H11P0192,TP-StdSteel,144,,,Steel,,6009117.2179,2108946.9599,108,LED,RoadFocus,R,5652,,,,,,,,,,,HARRISON,ST,1440,1400,3500,LED SLight Conversion by Grid..,,ACTIVE,6,Neighborhood),,,1503057660000,,,,,,,,,ec8d9da1-a659-4333-b559-6edf5bafe5a2,1649814105332,shreepad_sfpuc,1649814105332,shreepad_sfpuc,esriGeometryPoint,6009117.218125,2108946.96,102643
166060,11965,1279,none,none,none,none,H11P0193,SL-StdSteel,146,,,Steel,,6009034.7496,2108868.1973,108,LED,RoadFocus,R,5652,,,,,,,,,,,HARRISON,ST,1440,1400,3500,LED SLight Conversion from Outage List..,,ACTIVE,6,Neighborhood),,,1502193660000,,,,,,,,,7746e7ff-30aa-4fe4-bbc7-69d42619de26,1649814105332,shreepad_sfpuc,1649814105332,shreepad_sfpuc,esriGeometryPoint,6009034.749375,2108868.1975,102643
166061,11797,1279,none,none,none,none,H11P0025,SL-StdSteel,36,,,Steel,,6009500.9015,2109481.7176,108,LED,RoadFocus,R,5652,,,,,,,,,,,09TH,ST,364,0300,3500,LED SLight Conversion by Grid..,,ACTIVE,6,Neighborhood),,,1502884860000,,,,,,,,,f04a4509-c4ff-4e19-adce-a2532143456d,1649814105332,shreepad_sfpuc,1649814105332,shreepad_sfpuc,esriGeometryPoint,6009500.90125,2109481.7175,102643
166062,11794,1279,none,none,none,none,H11P0022,SL-StdSteel,32,,,Steel,,6009205.405,2109791.3782,108,LED,RoadFocus,R,5652,,,,,,,,,,,09TH,ST,,0300,3500,LED SLight Conversion by Grid..,,ACTIVE,6,Neighborhood),,,1502884860000,,,,,,,,,67ab009a-f27a-4e26-9fe1-944d82b9f676,1649814105332,shreepad_sfpuc,1649814105332,shreepad_sfpuc,esriGeometryPoint,6009205.405,2109791.378125,102643
166063,11795,1279,none,none,none,none,H11P0023,TS-StdSteel,33,,,Steel,,6009628.7793,2109447.4506,108,LED,RoadFocus,R,5652,,,,,,,,,,,09TH,ST,397,0300,3700,LED SLight Conversion by Grid..,,ACTIVE,6,Neighborhood),,,1502884860000,,,,,,,,,55f9b7a3-4799-41eb-b900-9d1abd7438be,1649814105332,shreepad_sfpuc,1649814105332,shreepad_sfpuc,esriGeometryPoint,6009628.779375,2109447.450625,102643
166064,11796,1279,none,none,none,none,H11P0024,SL-StdSteel,34,,,Steel,,6009294.6847,2109697.7113,108,LED,RoadFocus,R,5652,,,,,,,,,,,09TH,ST,346,0300,3500,LED SLight Conversion by Grid..,,ACTIVE,6,Neighborhood),,,1502884860000,,,,,,,,,07f3787e-5164-4663-856b-f5353301c043,1649814105332,shreepad_sfpuc,1649814105332,shreepad_sfpuc,esriGeometryPoint,6009294.685,2109697.71125,102643
166065,11798,1279,none,none,none,none,H11P0026,SL-StdSteel,38,,,Steel,,6009579.9758,2109399.3392,108,LED,RoadFocus,R,5652,,,,,,,,,,,09TH,ST,390,0300,3500,LED SLight Conversion by Grid..,,ACTIVE,6,Neighborhood),,,1502884860000,,,,,,,,,063bb371-91a5-4047-95b0-d7684ded628d,1649814105332,shreepad_sfpuc,1649814105332,shreepad_sfpuc,esriGeometryPoint,6009579.975625,2109399.339375,102643
166066,11799,1279,none,none,none,none,H11P0027,SL-StdSteel,41,,,Steel,,6009787.3769,2109286.3427,108,LED,RoadFocus,R,5652,,,,,,,,,,,09TH,ST,,0400,3700,LED SLight Conversion by Grid..,,ACTIVE,6,Neighborhood),,,1502884860000,,,,,,,,,2d6de125-e048-455c-a76f-a3a037dae688,1649814105332,shreepad_sfpuc,1649814105332,shreepad_sfpuc,esriGeometryPoint,6009787.376875,2109286.3425,102643
166067,11800,1279,none,none,none,none,H11P0028,SL-StdSteel,42,,,Steel,,6009638.5522,2109338.2111,108,LED,RoadFocus,R,5652,,,,,,,,,,,09TH,ST,1301,0400,3500,LED SLight Conversion by Grid..,,ACTIVE,6,Neighborhood),,,1502884860000,,,,,,,,,ef72731b-6835-4660-8869-230860a4ac08,1649814105332,shreepad_sfpuc,1649814105332,shreepad_sfpuc,esriGeometryPoint,6009638.5525,2109338.21125,102643
166068,11801,1279,none,none,none,none,H11P0029,SL-StdSteel,44,,,Steel,,6009828.7572,2109139.0524,108,LED,RoadFocus,R,5652,,,,,,,,,,,09TH,ST,440/450,0400,3500,LED SLight Conversion by Grid..,,ACTIVE,6,Neighborhood),,,1502884860000,,,,,,,,,b437dbd2-2b72-4ff7-96af-b768a77fdcfa,1649814105332,shreepad_sfpuc,1649814105332,shreepad_sfpuc,esriGeometryPoint,6009828.7575,2109139.0525,102643
166069,11975,1279,none,none,none,none,H11P0204,SL-StdSteel,04,,,Steel,,6010213.7275,2107942.8476,54,LED,RoadFocus,R,5711,,,,,,,,,,,POTRERO,AVE,44/66,0000,3900,LED SLight Conversion by Grid..,,ACTIVE,6,Neighborhood),,,1502712060000,,,,,,,,,a6922549-66b3-4df6-8d04-b5050d5aeef0,1649814105332,shreepad_sfpuc,1649814105332,shreepad_sfpuc,esriGeometryPoint,6010213.7275,2107942.8475,102643
166070,11976,1279,none,none,none,none,H11P0205,SL-StdSteel,05,,,Steel,,6010301.103,2107947.6729,54,LED,RoadFocus,R,5711,,,,,,,,,,,POTRERO,AVE,55,0000,3900,LED SLight Conversion by Grid..,,ACTIVE,6,Neighborhood),,,1502712060000,,,,,,,,,b03af201-df81-4d64-91ad-e35dff4c0449,1649814105332,shreepad_sfpuc,1649814105332,shreepad_sfpuc,esriGeometryPoint,6010301.103125,2107947.673125,102643
